clip	duration[ms]
common_voice_hy-AM_40077926.mp3	3060
common_voice_hy-AM_39986630.mp3	5328
common_voice_hy-AM_41708256.mp3	5544
common_voice_hy-AM_40232472.mp3	6300
common_voice_hy-AM_39606770.mp3	5580
common_voice_hy-AM_40932098.mp3	6516
common_voice_hy-AM_39622932.mp3	5508
common_voice_hy-AM_31545350.mp3	6876
common_voice_hy-AM_39499345.mp3	3744
common_voice_hy-AM_39445781.mp3	4500
common_voice_hy-AM_40003057.mp3	6336
common_voice_hy-AM_39447956.mp3	5400
common_voice_hy-AM_39557048.mp3	6228
common_voice_hy-AM_41809481.mp3	5148
common_voice_hy-AM_40006374.mp3	7416
common_voice_hy-AM_39543377.mp3	3060
common_voice_hy-AM_41813232.mp3	4104
common_voice_hy-AM_40067914.mp3	6228
common_voice_hy-AM_39776728.mp3	7884
common_voice_hy-AM_39994102.mp3	5760
common_voice_hy-AM_39641597.mp3	6588
common_voice_hy-AM_39462200.mp3	5076
common_voice_hy-AM_41746039.mp3	9036
common_voice_hy-AM_41708204.mp3	4572
common_voice_hy-AM_41813264.mp3	4248
common_voice_hy-AM_41802163.mp3	2808
common_voice_hy-AM_40086350.mp3	4500
common_voice_hy-AM_39929155.mp3	5148
common_voice_hy-AM_40085990.mp3	4896
common_voice_hy-AM_26256547.mp3	5688
common_voice_hy-AM_39406225.mp3	7344
common_voice_hy-AM_39498788.mp3	3384
common_voice_hy-AM_40932072.mp3	5328
common_voice_hy-AM_39280418.mp3	4068
common_voice_hy-AM_39295462.mp3	5940
common_voice_hy-AM_40000763.mp3	2916
common_voice_hy-AM_40006383.mp3	3816
common_voice_hy-AM_39552498.mp3	4716
common_voice_hy-AM_39711642.mp3	5148
common_voice_hy-AM_41815318.mp3	4248
common_voice_hy-AM_39998201.mp3	6552
common_voice_hy-AM_39552710.mp3	3744
common_voice_hy-AM_41810151.mp3	7236
common_voice_hy-AM_40927962.mp3	6840
common_voice_hy-AM_41748751.mp3	4104
common_voice_hy-AM_39459907.mp3	3996
common_voice_hy-AM_40085250.mp3	2736
common_voice_hy-AM_41708177.mp3	4608
common_voice_hy-AM_41283961.mp3	5220
common_voice_hy-AM_39991589.mp3	4860
common_voice_hy-AM_39436735.mp3	6336
common_voice_hy-AM_39502053.mp3	6048
common_voice_hy-AM_39543103.mp3	5688
common_voice_hy-AM_39500827.mp3	4572
common_voice_hy-AM_26783222.mp3	3636
common_voice_hy-AM_39495976.mp3	2808
common_voice_hy-AM_39991224.mp3	3960
common_voice_hy-AM_41815895.mp3	5328
common_voice_hy-AM_31106576.mp3	4356
common_voice_hy-AM_40086570.mp3	4536
common_voice_hy-AM_40073476.mp3	7056
common_voice_hy-AM_39623080.mp3	4320
common_voice_hy-AM_40033206.mp3	6660
common_voice_hy-AM_39447554.mp3	4356
common_voice_hy-AM_41686219.mp3	5400
common_voice_hy-AM_41809519.mp3	4428
common_voice_hy-AM_41813924.mp3	4284
common_voice_hy-AM_39472160.mp3	4680
common_voice_hy-AM_39471670.mp3	5076
common_voice_hy-AM_39496931.mp3	5940
common_voice_hy-AM_39986598.mp3	7128
common_voice_hy-AM_27470019.mp3	3780
common_voice_hy-AM_39472141.mp3	6480
common_voice_hy-AM_40053050.mp3	5148
common_voice_hy-AM_40086057.mp3	3168
common_voice_hy-AM_40086757.mp3	5220
common_voice_hy-AM_40063669.mp3	5688
common_voice_hy-AM_40063566.mp3	5868
common_voice_hy-AM_39613241.mp3	5400
common_voice_hy-AM_39990765.mp3	6120
common_voice_hy-AM_39532732.mp3	4500
common_voice_hy-AM_39403112.mp3	5220
common_voice_hy-AM_39535857.mp3	8208
common_voice_hy-AM_40009055.mp3	5796
common_voice_hy-AM_40001095.mp3	5688
common_voice_hy-AM_39420879.mp3	7056
common_voice_hy-AM_39995333.mp3	7344
common_voice_hy-AM_39597796.mp3	5760
common_voice_hy-AM_39555467.mp3	3744
common_voice_hy-AM_39641975.mp3	4428
common_voice_hy-AM_41675308.mp3	5868
common_voice_hy-AM_39462399.mp3	6048
common_voice_hy-AM_39537957.mp3	4464
common_voice_hy-AM_42960500.mp3	3528
common_voice_hy-AM_41814106.mp3	3456
common_voice_hy-AM_39810123.mp3	4356
common_voice_hy-AM_40307419.mp3	4536
common_voice_hy-AM_39325842.mp3	5220
common_voice_hy-AM_40086567.mp3	3348
common_voice_hy-AM_40070194.mp3	5220
common_voice_hy-AM_41812739.mp3	5076
common_voice_hy-AM_39463419.mp3	4140
common_voice_hy-AM_40050758.mp3	3600
common_voice_hy-AM_39542798.mp3	4356
common_voice_hy-AM_39986765.mp3	6660
common_voice_hy-AM_39778412.mp3	8568
common_voice_hy-AM_41815421.mp3	5760
common_voice_hy-AM_39613152.mp3	5292
common_voice_hy-AM_39988480.mp3	4500
common_voice_hy-AM_40006303.mp3	5400
common_voice_hy-AM_39542528.mp3	4824
common_voice_hy-AM_39990774.mp3	4500
common_voice_hy-AM_42960523.mp3	5508
common_voice_hy-AM_39641893.mp3	5616
common_voice_hy-AM_34560973.mp3	4356
common_voice_hy-AM_39509999.mp3	4896
common_voice_hy-AM_40030426.mp3	5112
common_voice_hy-AM_40001766.mp3	3780
common_voice_hy-AM_39544906.mp3	4500
common_voice_hy-AM_39985926.mp3	7416
common_voice_hy-AM_39403188.mp3	5076
common_voice_hy-AM_39377708.mp3	4428
common_voice_hy-AM_39535430.mp3	5076
common_voice_hy-AM_41703961.mp3	5580
common_voice_hy-AM_40091192.mp3	4788
common_voice_hy-AM_39459422.mp3	8460
common_voice_hy-AM_41805112.mp3	5760
common_voice_hy-AM_41815898.mp3	5400
common_voice_hy-AM_39517694.mp3	5508
common_voice_hy-AM_39278430.mp3	7920
common_voice_hy-AM_41813120.mp3	5580
common_voice_hy-AM_39445607.mp3	3636
common_voice_hy-AM_40004331.mp3	6768
common_voice_hy-AM_39393468.mp3	4284
common_voice_hy-AM_39986728.mp3	6228
common_voice_hy-AM_40091333.mp3	5400
common_voice_hy-AM_39519433.mp3	5976
common_voice_hy-AM_41746282.mp3	5688
common_voice_hy-AM_40046460.mp3	5076
common_voice_hy-AM_39459583.mp3	4716
common_voice_hy-AM_40004049.mp3	8892
common_voice_hy-AM_40039330.mp3	8136
common_voice_hy-AM_39546340.mp3	8100
common_voice_hy-AM_41814949.mp3	3780
common_voice_hy-AM_40004852.mp3	6480
common_voice_hy-AM_39929254.mp3	3060
common_voice_hy-AM_27536266.mp3	2808
common_voice_hy-AM_41813528.mp3	3348
common_voice_hy-AM_41816583.mp3	6768
common_voice_hy-AM_40068060.mp3	4896
common_voice_hy-AM_31133601.mp3	3780
common_voice_hy-AM_39497307.mp3	4860
common_voice_hy-AM_39641925.mp3	6480
common_voice_hy-AM_40929724.mp3	5868
common_voice_hy-AM_40080145.mp3	4356
common_voice_hy-AM_39991148.mp3	3996
common_voice_hy-AM_39543296.mp3	2736
common_voice_hy-AM_40040513.mp3	7956
common_voice_hy-AM_39509096.mp3	5724
common_voice_hy-AM_39991585.mp3	6372
common_voice_hy-AM_39498323.mp3	6264
common_voice_hy-AM_41752609.mp3	3744
common_voice_hy-AM_39527365.mp3	4140
common_voice_hy-AM_39989443.mp3	3780
common_voice_hy-AM_41772781.mp3	7524
common_voice_hy-AM_39776233.mp3	6552
common_voice_hy-AM_40053397.mp3	4932
common_voice_hy-AM_40086890.mp3	6696
common_voice_hy-AM_41816643.mp3	4896
common_voice_hy-AM_39509679.mp3	3096
common_voice_hy-AM_39988603.mp3	6336
common_voice_hy-AM_41696452.mp3	8388
common_voice_hy-AM_41815328.mp3	6336
common_voice_hy-AM_41816170.mp3	1728
common_voice_hy-AM_39776468.mp3	6300
common_voice_hy-AM_39363263.mp3	7848
common_voice_hy-AM_40086003.mp3	5688
common_voice_hy-AM_40000715.mp3	4680
common_voice_hy-AM_39541255.mp3	7236
common_voice_hy-AM_39463500.mp3	7488
common_voice_hy-AM_26572904.mp3	3924
common_voice_hy-AM_39993623.mp3	3708
common_voice_hy-AM_39446032.mp3	6300
common_voice_hy-AM_39427697.mp3	4680
common_voice_hy-AM_39989585.mp3	5400
common_voice_hy-AM_39463129.mp3	4716
common_voice_hy-AM_40066069.mp3	5328
common_voice_hy-AM_40067865.mp3	5580
common_voice_hy-AM_39711531.mp3	5580
common_voice_hy-AM_39449401.mp3	2808
common_voice_hy-AM_26783280.mp3	6336
common_voice_hy-AM_39483506.mp3	7380
common_voice_hy-AM_39452289.mp3	5868
common_voice_hy-AM_40009300.mp3	5328
common_voice_hy-AM_40304414.mp3	6588
common_voice_hy-AM_40049283.mp3	5724
common_voice_hy-AM_39468262.mp3	6948
common_voice_hy-AM_39452949.mp3	5256
common_voice_hy-AM_39453235.mp3	4860
common_voice_hy-AM_39475140.mp3	6336
common_voice_hy-AM_40009264.mp3	4140
common_voice_hy-AM_40091370.mp3	8532
common_voice_hy-AM_39990128.mp3	3816
common_voice_hy-AM_39993580.mp3	5148
common_voice_hy-AM_40086627.mp3	4356
common_voice_hy-AM_40003532.mp3	3960
common_voice_hy-AM_39776000.mp3	5472
common_voice_hy-AM_39523854.mp3	4464
common_voice_hy-AM_41749586.mp3	4968
common_voice_hy-AM_39463768.mp3	4608
common_voice_hy-AM_39998560.mp3	5976
common_voice_hy-AM_39534048.mp3	5616
common_voice_hy-AM_39464599.mp3	3348
common_voice_hy-AM_39991244.mp3	4356
common_voice_hy-AM_39463359.mp3	4680
common_voice_hy-AM_39620816.mp3	6660
common_voice_hy-AM_39302189.mp3	5616
common_voice_hy-AM_31545414.mp3	4320
common_voice_hy-AM_38855209.mp3	7128
common_voice_hy-AM_39778139.mp3	3996
common_voice_hy-AM_40000097.mp3	3816
common_voice_hy-AM_41761117.mp3	5400
common_voice_hy-AM_39552394.mp3	5436
common_voice_hy-AM_39499223.mp3	7452
common_voice_hy-AM_40086487.mp3	6300
common_voice_hy-AM_40932123.mp3	7020
common_voice_hy-AM_40049419.mp3	5976
common_voice_hy-AM_39509439.mp3	2448
common_voice_hy-AM_40025448.mp3	4860
common_voice_hy-AM_39325704.mp3	3996
common_voice_hy-AM_39518122.mp3	4716
common_voice_hy-AM_40060092.mp3	4356
common_voice_hy-AM_40050442.mp3	4788
common_voice_hy-AM_41697690.mp3	5292
common_voice_hy-AM_39465599.mp3	4896
common_voice_hy-AM_39465883.mp3	7020
common_voice_hy-AM_27496311.mp3	5256
common_voice_hy-AM_40927966.mp3	5400
common_voice_hy-AM_39494676.mp3	5256
common_voice_hy-AM_40925776.mp3	4248
common_voice_hy-AM_39547933.mp3	7200
common_voice_hy-AM_41814501.mp3	9540
common_voice_hy-AM_39986103.mp3	3636
common_voice_hy-AM_39612879.mp3	7236
common_voice_hy-AM_39549446.mp3	8028
common_voice_hy-AM_39614059.mp3	4464
common_voice_hy-AM_40032087.mp3	4716
common_voice_hy-AM_39515119.mp3	6264
common_voice_hy-AM_39989212.mp3	6264
common_voice_hy-AM_39641840.mp3	6300
common_voice_hy-AM_39945683.mp3	6120
common_voice_hy-AM_27469596.mp3	7128
common_voice_hy-AM_40000074.mp3	3348
common_voice_hy-AM_39452028.mp3	4428
common_voice_hy-AM_41696429.mp3	3636
common_voice_hy-AM_39543802.mp3	5400
common_voice_hy-AM_39547726.mp3	5328
common_voice_hy-AM_41761072.mp3	5868
common_voice_hy-AM_40013887.mp3	2772
common_voice_hy-AM_39425565.mp3	6120
common_voice_hy-AM_39497506.mp3	4716
common_voice_hy-AM_39554065.mp3	7344
common_voice_hy-AM_41812777.mp3	5724
common_voice_hy-AM_40930750.mp3	6300
common_voice_hy-AM_39777285.mp3	4752
common_voice_hy-AM_39273564.mp3	3780
common_voice_hy-AM_40091042.mp3	5652
common_voice_hy-AM_39935163.mp3	5076
common_voice_hy-AM_39988539.mp3	5724
common_voice_hy-AM_39496973.mp3	3996
common_voice_hy-AM_39546708.mp3	6300
common_voice_hy-AM_40054743.mp3	4716
common_voice_hy-AM_39470467.mp3	3348
common_voice_hy-AM_39277646.mp3	5076
common_voice_hy-AM_40077439.mp3	5184
common_voice_hy-AM_39995207.mp3	6768
common_voice_hy-AM_39459818.mp3	7236
common_voice_hy-AM_39534836.mp3	3636
common_voice_hy-AM_39607535.mp3	4788
common_voice_hy-AM_41815612.mp3	3996
common_voice_hy-AM_39523659.mp3	5544
common_voice_hy-AM_39361531.mp3	3888
common_voice_hy-AM_39998227.mp3	5256
common_voice_hy-AM_39986404.mp3	6408
common_voice_hy-AM_40049451.mp3	4140
common_voice_hy-AM_41815671.mp3	6408
common_voice_hy-AM_39478525.mp3	5472
common_voice_hy-AM_26059999.mp3	6768
common_voice_hy-AM_39361689.mp3	4140
common_voice_hy-AM_39605947.mp3	5400
common_voice_hy-AM_39426792.mp3	7920
common_voice_hy-AM_41814571.mp3	7884
common_voice_hy-AM_39307804.mp3	3420
common_voice_hy-AM_41815842.mp3	3996
common_voice_hy-AM_39711627.mp3	6408
common_voice_hy-AM_39453227.mp3	4896
common_voice_hy-AM_39543249.mp3	3600
common_voice_hy-AM_40932070.mp3	6516
common_voice_hy-AM_39471761.mp3	4428
common_voice_hy-AM_40080677.mp3	5508
common_voice_hy-AM_40925800.mp3	5040
common_voice_hy-AM_39460082.mp3	3240
common_voice_hy-AM_40927325.mp3	7668
common_voice_hy-AM_41708127.mp3	4644
common_voice_hy-AM_40055867.mp3	7596
common_voice_hy-AM_39991748.mp3	4176
common_voice_hy-AM_26256431.mp3	8028
common_voice_hy-AM_39622814.mp3	5616
common_voice_hy-AM_40013644.mp3	5868
common_voice_hy-AM_26466444.mp3	9360
common_voice_hy-AM_40080245.mp3	5436
common_voice_hy-AM_40050007.mp3	4248
common_voice_hy-AM_40039384.mp3	7308
common_voice_hy-AM_39521623.mp3	3348
common_voice_hy-AM_26783283.mp3	6300
common_voice_hy-AM_39522321.mp3	5616
common_voice_hy-AM_39481523.mp3	3636
common_voice_hy-AM_39545063.mp3	5076
common_voice_hy-AM_40946369.mp3	5868
common_voice_hy-AM_39536687.mp3	6048
common_voice_hy-AM_26499378.mp3	8100
common_voice_hy-AM_40037337.mp3	5256
common_voice_hy-AM_39477655.mp3	4536
common_voice_hy-AM_40009307.mp3	5544
common_voice_hy-AM_41720074.mp3	6408
common_voice_hy-AM_39472089.mp3	8388
common_voice_hy-AM_26656494.mp3	5220
common_voice_hy-AM_31719987.mp3	5076
common_voice_hy-AM_39607132.mp3	4176
common_voice_hy-AM_41816616.mp3	5328
common_voice_hy-AM_40103951.mp3	6588
common_voice_hy-AM_26253037.mp3	6228
common_voice_hy-AM_39989241.mp3	4284
common_voice_hy-AM_41815443.mp3	6588
common_voice_hy-AM_39517737.mp3	2880
common_voice_hy-AM_40012165.mp3	3708
common_voice_hy-AM_39515409.mp3	7344
common_voice_hy-AM_39613126.mp3	5616
common_voice_hy-AM_39991018.mp3	5076
common_voice_hy-AM_26761263.mp3	5508
common_voice_hy-AM_41748493.mp3	6516
common_voice_hy-AM_39995712.mp3	3528
common_voice_hy-AM_39998669.mp3	5652
common_voice_hy-AM_40063631.mp3	5400
common_voice_hy-AM_39509609.mp3	5220
common_voice_hy-AM_39475186.mp3	6480
common_voice_hy-AM_40050697.mp3	4968
common_voice_hy-AM_39776719.mp3	7776
common_voice_hy-AM_39579987.mp3	7128
common_voice_hy-AM_39537953.mp3	3816
common_voice_hy-AM_39993005.mp3	4428
common_voice_hy-AM_39986817.mp3	3492
common_voice_hy-AM_40928930.mp3	8856
common_voice_hy-AM_40053335.mp3	6480
common_voice_hy-AM_39517706.mp3	2880
common_voice_hy-AM_39730004.mp3	5940
common_voice_hy-AM_41733563.mp3	4140
common_voice_hy-AM_39510231.mp3	3276
common_voice_hy-AM_39465741.mp3	5076
common_voice_hy-AM_36913582.mp3	5616
common_voice_hy-AM_39988504.mp3	6156
common_voice_hy-AM_39465736.mp3	4968
common_voice_hy-AM_41687123.mp3	6408
common_voice_hy-AM_40037245.mp3	3888
common_voice_hy-AM_39989596.mp3	6984
common_voice_hy-AM_39542960.mp3	5220
common_voice_hy-AM_39990379.mp3	5220
common_voice_hy-AM_39400188.mp3	4968
common_voice_hy-AM_40003056.mp3	6336
common_voice_hy-AM_34560510.mp3	5832
common_voice_hy-AM_40051058.mp3	4932
common_voice_hy-AM_39988187.mp3	8316
common_voice_hy-AM_40035538.mp3	5256
common_voice_hy-AM_41815528.mp3	4068
common_voice_hy-AM_39995124.mp3	4608
common_voice_hy-AM_39522580.mp3	6444
common_voice_hy-AM_39444941.mp3	5436
common_voice_hy-AM_40062291.mp3	3600
common_voice_hy-AM_40086880.mp3	2880
common_voice_hy-AM_39452985.mp3	6408
common_voice_hy-AM_41687717.mp3	5904
common_voice_hy-AM_40004924.mp3	4824
common_voice_hy-AM_39470688.mp3	3636
common_voice_hy-AM_40085670.mp3	5688
common_voice_hy-AM_39817956.mp3	4500
common_voice_hy-AM_34561244.mp3	5580
common_voice_hy-AM_27002309.mp3	5580
common_voice_hy-AM_31108493.mp3	5292
common_voice_hy-AM_39428381.mp3	2736
common_voice_hy-AM_39509810.mp3	4140
common_voice_hy-AM_40054718.mp3	6300
common_voice_hy-AM_40003502.mp3	2664
common_voice_hy-AM_40000269.mp3	4356
common_voice_hy-AM_27485684.mp3	9216
common_voice_hy-AM_40934467.mp3	6408
common_voice_hy-AM_41752506.mp3	3240
common_voice_hy-AM_39361529.mp3	4536
common_voice_hy-AM_39459591.mp3	6120
common_voice_hy-AM_40327847.mp3	5148
common_voice_hy-AM_40069522.mp3	5616
common_voice_hy-AM_39471143.mp3	4860
common_voice_hy-AM_40006582.mp3	7128
common_voice_hy-AM_27153407.mp3	7236
common_voice_hy-AM_40006144.mp3	5868
common_voice_hy-AM_39991602.mp3	5148
common_voice_hy-AM_40039021.mp3	5940
common_voice_hy-AM_41814712.mp3	4320
common_voice_hy-AM_39591744.mp3	4680
common_voice_hy-AM_39988495.mp3	7704
common_voice_hy-AM_39508236.mp3	6048
common_voice_hy-AM_39510229.mp3	4788
common_voice_hy-AM_26520743.mp3	5220
common_voice_hy-AM_40035682.mp3	3456
common_voice_hy-AM_27511989.mp3	3420
common_voice_hy-AM_39471080.mp3	3420
common_voice_hy-AM_39499171.mp3	8172
common_voice_hy-AM_39522823.mp3	3312
common_voice_hy-AM_41813119.mp3	3780
common_voice_hy-AM_39549604.mp3	5076
common_voice_hy-AM_26582760.mp3	5976
common_voice_hy-AM_39536179.mp3	7308
common_voice_hy-AM_41815291.mp3	5976
common_voice_hy-AM_39506357.mp3	5220
common_voice_hy-AM_39509492.mp3	4500
common_voice_hy-AM_41815924.mp3	6300
common_voice_hy-AM_39453430.mp3	5580
common_voice_hy-AM_39491217.mp3	4356
common_voice_hy-AM_39446959.mp3	7200
common_voice_hy-AM_39315593.mp3	6120
common_voice_hy-AM_31108343.mp3	5688
common_voice_hy-AM_40003140.mp3	6480
common_voice_hy-AM_39989668.mp3	7632
common_voice_hy-AM_40009288.mp3	5040
