clip	duration[ms]
common_voice_sq_40876230.mp3	3348
common_voice_sq_40876800.mp3	4356
common_voice_sq_40929825.mp3	3672
common_voice_sq_40870773.mp3	4788
common_voice_sq_40272637.mp3	5868
common_voice_sq_40867380.mp3	4140
common_voice_sq_37800793.mp3	3168
common_voice_sq_40873499.mp3	8604
common_voice_sq_40876196.mp3	5508
common_voice_sq_40879916.mp3	3024
common_voice_sq_40879897.mp3	2952
common_voice_sq_37795564.mp3	4140
common_voice_sq_40959648.mp3	7308
common_voice_sq_40876329.mp3	3708
common_voice_sq_40936870.mp3	5868
common_voice_sq_37792947.mp3	4248
common_voice_sq_40864490.mp3	4032
common_voice_sq_40419162.mp3	4860
common_voice_sq_40879613.mp3	6048
common_voice_sq_40959781.mp3	4356
common_voice_sq_37655632.mp3	4320
common_voice_sq_40874882.mp3	4212
common_voice_sq_40870689.mp3	3240
common_voice_sq_40874427.mp3	5652
common_voice_sq_40870669.mp3	5400
common_voice_sq_40879760.mp3	5004
common_voice_sq_40964932.mp3	6300
common_voice_sq_41666055.mp3	6228
common_voice_sq_40265456.mp3	6516
common_voice_sq_40891951.mp3	3168
common_voice_sq_40891972.mp3	5040
common_voice_sq_40890474.mp3	5040
common_voice_sq_40936861.mp3	5184
common_voice_sq_40871038.mp3	4500
common_voice_sq_41655190.mp3	5364
common_voice_sq_40312983.mp3	5688
common_voice_sq_37800839.mp3	4572
common_voice_sq_40873282.mp3	6048
common_voice_sq_37800874.mp3	5004
common_voice_sq_40871621.mp3	6876
common_voice_sq_40978171.mp3	6120
common_voice_sq_40959753.mp3	7200
common_voice_sq_40872468.mp3	5544
common_voice_sq_40880892.mp3	4824
common_voice_sq_41655207.mp3	4932
common_voice_sq_40936893.mp3	6120
common_voice_sq_37803806.mp3	3996
common_voice_sq_40900839.mp3	5904
common_voice_sq_40887962.mp3	5544
common_voice_sq_40959967.mp3	3456
common_voice_sq_40875530.mp3	5760
common_voice_sq_40888029.mp3	4608
common_voice_sq_40891904.mp3	4500
common_voice_sq_40880069.mp3	5724
common_voice_sq_38254530.mp3	4248
common_voice_sq_40874794.mp3	5292
common_voice_sq_41666108.mp3	7164
common_voice_sq_40876896.mp3	5760
common_voice_sq_40871089.mp3	6084
common_voice_sq_40959977.mp3	3960
common_voice_sq_39813537.mp3	4536
common_voice_sq_39821522.mp3	3348
common_voice_sq_40172792.mp3	5868
common_voice_sq_37775418.mp3	2556
common_voice_sq_40874353.mp3	5616
common_voice_sq_39190750.mp3	4896
common_voice_sq_41067988.mp3	5040
common_voice_sq_40948310.mp3	3348
common_voice_sq_40864940.mp3	3420
common_voice_sq_40870738.mp3	6264
common_voice_sq_40876141.mp3	5328
common_voice_sq_40871639.mp3	5796
common_voice_sq_40891950.mp3	3348
common_voice_sq_40874662.mp3	4896
common_voice_sq_40879903.mp3	5652
common_voice_sq_37795590.mp3	4968
common_voice_sq_40875611.mp3	4788
common_voice_sq_40864464.mp3	5112
common_voice_sq_40875513.mp3	5904
common_voice_sq_40880113.mp3	5220
common_voice_sq_37795481.mp3	4392
common_voice_sq_40881723.mp3	4320
common_voice_sq_40928278.mp3	6840
common_voice_sq_40876156.mp3	3492
common_voice_sq_37800741.mp3	5364
common_voice_sq_37800785.mp3	5940
common_voice_sq_37795552.mp3	4428
common_voice_sq_37792666.mp3	2988
common_voice_sq_37795426.mp3	2700
common_voice_sq_40936942.mp3	4716
common_voice_sq_40936984.mp3	3960
common_voice_sq_40875640.mp3	6192
common_voice_sq_40437969.mp3	6696
common_voice_sq_40880930.mp3	6624
common_voice_sq_39206413.mp3	3420
common_voice_sq_37793388.mp3	5580
common_voice_sq_40936968.mp3	4752
common_voice_sq_40876248.mp3	4464
common_voice_sq_40876730.mp3	7164
common_voice_sq_40881765.mp3	5436
common_voice_sq_37803808.mp3	5220
common_voice_sq_40866215.mp3	5184
common_voice_sq_37795440.mp3	3312
common_voice_sq_39206374.mp3	2340
common_voice_sq_40870449.mp3	4896
common_voice_sq_40891840.mp3	5328
common_voice_sq_40892816.mp3	7416
common_voice_sq_40334643.mp3	5436
common_voice_sq_40874627.mp3	3780
common_voice_sq_40890775.mp3	7236
common_voice_sq_40891933.mp3	3168
common_voice_sq_40886536.mp3	4500
common_voice_sq_40874478.mp3	4104
common_voice_sq_41655178.mp3	5724
common_voice_sq_40870977.mp3	7200
common_voice_sq_40936919.mp3	5616
common_voice_sq_40896244.mp3	4068
common_voice_sq_40874930.mp3	4788
common_voice_sq_40267032.mp3	5796
common_voice_sq_40875771.mp3	4788
common_voice_sq_37570336.mp3	6588
common_voice_sq_37800875.mp3	3420
common_voice_sq_40880816.mp3	5940
common_voice_sq_40891837.mp3	3960
common_voice_sq_39574626.mp3	4464
common_voice_sq_40874577.mp3	7488
common_voice_sq_39206948.mp3	3420
common_voice_sq_40907242.mp3	7596
common_voice_sq_40899279.mp3	7596
common_voice_sq_40902774.mp3	4356
common_voice_sq_40798804.mp3	7956
common_voice_sq_40354587.mp3	6048
common_voice_sq_37795449.mp3	5760
common_voice_sq_40876326.mp3	4356
common_voice_sq_40876283.mp3	4428
common_voice_sq_40870538.mp3	4032
common_voice_sq_40881069.mp3	7164
common_voice_sq_40880000.mp3	4176
common_voice_sq_37775419.mp3	5436
common_voice_sq_40870550.mp3	3996
common_voice_sq_41797162.mp3	3456
common_voice_sq_40929810.mp3	4284
common_voice_sq_40874646.mp3	4968
common_voice_sq_40876745.mp3	7056
common_voice_sq_38535829.mp3	5400
common_voice_sq_37803697.mp3	7200
common_voice_sq_40959728.mp3	7308
common_voice_sq_40864925.mp3	7308
common_voice_sq_40875060.mp3	5040
common_voice_sq_39575363.mp3	4284
common_voice_sq_40864489.mp3	5508
common_voice_sq_40267021.mp3	7128
common_voice_sq_40875036.mp3	5760
common_voice_sq_40928248.mp3	6948
common_voice_sq_40865034.mp3	6516
common_voice_sq_40886452.mp3	3708
common_voice_sq_40959878.mp3	5508
common_voice_sq_40870541.mp3	3384
common_voice_sq_39575557.mp3	2988
common_voice_sq_39575538.mp3	4716
common_voice_sq_40871653.mp3	5616
common_voice_sq_40959851.mp3	7236
common_voice_sq_40929875.mp3	5616
common_voice_sq_40936955.mp3	4752
common_voice_sq_37655598.mp3	5220
common_voice_sq_40876794.mp3	4392
common_voice_sq_40936917.mp3	4212
common_voice_sq_40890793.mp3	4896
common_voice_sq_40880010.mp3	7272
common_voice_sq_40874392.mp3	6228
common_voice_sq_40282502.mp3	8640
common_voice_sq_40874368.mp3	3528
common_voice_sq_37817168.mp3	4752
common_voice_sq_40075723.mp3	4140
common_voice_sq_40880860.mp3	4536
common_voice_sq_40360097.mp3	5796
common_voice_sq_40890831.mp3	9036
common_voice_sq_40380237.mp3	8460
common_voice_sq_40872291.mp3	3456
common_voice_sq_40959981.mp3	5796
common_voice_sq_40896710.mp3	5184
common_voice_sq_37803820.mp3	5760
common_voice_sq_40959679.mp3	7056
common_voice_sq_41666985.mp3	6912
common_voice_sq_40936930.mp3	6948
common_voice_sq_40867398.mp3	5004
common_voice_sq_40891847.mp3	2736
common_voice_sq_40873517.mp3	7488
common_voice_sq_37800894.mp3	3384
common_voice_sq_40875648.mp3	6588
common_voice_sq_37796801.mp3	3348
common_voice_sq_40880079.mp3	6336
common_voice_sq_40864561.mp3	5436
common_voice_sq_40068294.mp3	4356
common_voice_sq_40887975.mp3	7308
common_voice_sq_41854344.mp3	4752
common_voice_sq_40959952.mp3	5580
common_voice_sq_40875583.mp3	5544
common_voice_sq_40959924.mp3	7740
common_voice_sq_40892069.mp3	3816
common_voice_sq_40866176.mp3	4788
common_voice_sq_40936910.mp3	4248
common_voice_sq_40163035.mp3	6228
common_voice_sq_40929854.mp3	4176
common_voice_sq_40907301.mp3	5616
common_voice_sq_40929885.mp3	5868
common_voice_sq_39191143.mp3	3996
common_voice_sq_40872480.mp3	3708
common_voice_sq_40875666.mp3	4752
common_voice_sq_40948143.mp3	5796
common_voice_sq_40880910.mp3	4500
common_voice_sq_40881157.mp3	2952
common_voice_sq_40959768.mp3	3528
common_voice_sq_40876694.mp3	6948
common_voice_sq_40867426.mp3	2844
common_voice_sq_40876260.mp3	4176
common_voice_sq_40876293.mp3	5184
common_voice_sq_40069948.mp3	4176
common_voice_sq_40866289.mp3	5148
common_voice_sq_40936786.mp3	4932
common_voice_sq_40876674.mp3	4608
common_voice_sq_40815998.mp3	8964
common_voice_sq_40959811.mp3	5688
common_voice_sq_37800891.mp3	7452
common_voice_sq_37792674.mp3	2988
common_voice_sq_37800841.mp3	6120
common_voice_sq_37800770.mp3	2268
common_voice_sq_41854379.mp3	4464
common_voice_sq_37655638.mp3	5436
common_voice_sq_39535346.mp3	4212
common_voice_sq_40936947.mp3	4464
common_voice_sq_40864915.mp3	9720
common_voice_sq_40879626.mp3	4068
common_voice_sq_40870616.mp3	3996
common_voice_sq_40890467.mp3	5616
common_voice_sq_40881704.mp3	3708
common_voice_sq_40879758.mp3	4464
common_voice_sq_40265442.mp3	4680
common_voice_sq_40870699.mp3	3276
common_voice_sq_40887992.mp3	3636
common_voice_sq_40867667.mp3	5724
common_voice_sq_40886584.mp3	3816
common_voice_sq_40959743.mp3	7056
common_voice_sq_40929910.mp3	5868
common_voice_sq_40872492.mp3	4572
common_voice_sq_40879917.mp3	4896
common_voice_sq_40936832.mp3	5436
common_voice_sq_40874285.mp3	5760
common_voice_sq_40929808.mp3	6768
common_voice_sq_40380248.mp3	7596
common_voice_sq_40874704.mp3	6120
common_voice_sq_40875752.mp3	2916
common_voice_sq_40875688.mp3	4968
common_voice_sq_40948166.mp3	6876
common_voice_sq_37817616.mp3	3816
common_voice_sq_40929900.mp3	3780
common_voice_sq_40864572.mp3	5220
common_voice_sq_40928249.mp3	5940
common_voice_sq_40224548.mp3	6300
common_voice_sq_40874389.mp3	6912
common_voice_sq_40948145.mp3	2628
common_voice_sq_40929853.mp3	4140
common_voice_sq_40876640.mp3	5004
common_voice_sq_37803775.mp3	4068
common_voice_sq_40861514.mp3	8028
common_voice_sq_37775416.mp3	3672
common_voice_sq_40869496.mp3	6660
common_voice_sq_40879849.mp3	5076
common_voice_sq_40874698.mp3	5184
common_voice_sq_40870622.mp3	1908
common_voice_sq_40887991.mp3	8100
common_voice_sq_40936802.mp3	5544
common_voice_sq_40864946.mp3	3168
common_voice_sq_40880088.mp3	5076
common_voice_sq_37792950.mp3	3996
common_voice_sq_40879935.mp3	6336
common_voice_sq_39206390.mp3	3240
common_voice_sq_40867427.mp3	6192
common_voice_sq_40870590.mp3	3240
common_voice_sq_40928309.mp3	5976
common_voice_sq_40934023.mp3	7200
common_voice_sq_40881064.mp3	6192
common_voice_sq_37795405.mp3	5400
common_voice_sq_40309951.mp3	4716
common_voice_sq_40871047.mp3	4176
common_voice_sq_40870915.mp3	4572
common_voice_sq_39190839.mp3	3708
common_voice_sq_40948244.mp3	5760
common_voice_sq_37795696.mp3	5508
common_voice_sq_40886371.mp3	2556
common_voice_sq_40959931.mp3	6120
common_voice_sq_40876638.mp3	5328
common_voice_sq_37794949.mp3	4860
common_voice_sq_40309886.mp3	6300
common_voice_sq_40879958.mp3	4464
common_voice_sq_40875572.mp3	6588
common_voice_sq_37795441.mp3	5796
common_voice_sq_40875787.mp3	3060
common_voice_sq_40886397.mp3	3420
common_voice_sq_40874349.mp3	6192
common_voice_sq_40870629.mp3	6732
common_voice_sq_40879912.mp3	2916
common_voice_sq_40919552.mp3	4860
common_voice_sq_40928290.mp3	5148
common_voice_sq_40936806.mp3	4608
common_voice_sq_37619842.mp3	3096
common_voice_sq_40225243.mp3	6696
common_voice_sq_40886330.mp3	5760
common_voice_sq_37797141.mp3	5076
common_voice_sq_40936772.mp3	7812
common_voice_sq_39206926.mp3	2736
common_voice_sq_40936880.mp3	5328
common_voice_sq_40891841.mp3	3708
common_voice_sq_40265483.mp3	5400
common_voice_sq_40876187.mp3	5328
common_voice_sq_39206950.mp3	5328
common_voice_sq_40890799.mp3	5580
common_voice_sq_40928262.mp3	7668
common_voice_sq_40870522.mp3	8244
common_voice_sq_40874870.mp3	5796
common_voice_sq_40886580.mp3	4860
common_voice_sq_40936820.mp3	6228
common_voice_sq_40075749.mp3	2736
common_voice_sq_39190880.mp3	5148
common_voice_sq_40864450.mp3	6480
common_voice_sq_40872436.mp3	3744
common_voice_sq_41117671.mp3	4572
common_voice_sq_40864584.mp3	3420
common_voice_sq_37803797.mp3	3168
common_voice_sq_37803785.mp3	5040
common_voice_sq_37780235.mp3	3096
common_voice_sq_40959869.mp3	4896
common_voice_sq_40876698.mp3	4968
common_voice_sq_40881138.mp3	5076
common_voice_sq_40888027.mp3	4752
common_voice_sq_40964866.mp3	3672
common_voice_sq_37795430.mp3	3312
common_voice_sq_40880101.mp3	6552
common_voice_sq_39206929.mp3	3240
common_voice_sq_40870751.mp3	6444
common_voice_sq_40874485.mp3	3132
common_voice_sq_37817157.mp3	3852
common_voice_sq_40875114.mp3	7596
common_voice_sq_40875669.mp3	4068
common_voice_sq_40272655.mp3	2880
common_voice_sq_40876177.mp3	6408
common_voice_sq_37795535.mp3	3636
common_voice_sq_40948345.mp3	5076
common_voice_sq_40876324.mp3	2268
common_voice_sq_40880059.mp3	4536
common_voice_sq_40948180.mp3	3564
common_voice_sq_40881044.mp3	7128
common_voice_sq_37775375.mp3	4680
common_voice_sq_40874941.mp3	3456
common_voice_sq_40948224.mp3	6084
common_voice_sq_40959678.mp3	6048
common_voice_sq_40875699.mp3	2916
common_voice_sq_40929898.mp3	5832
common_voice_sq_37792667.mp3	4716
common_voice_sq_37797151.mp3	4140
common_voice_sq_40864444.mp3	4608
common_voice_sq_40876166.mp3	6768
common_voice_sq_40880105.mp3	3168
common_voice_sq_40872434.mp3	4392
common_voice_sq_40879560.mp3	2556
common_voice_sq_40875006.mp3	6012
common_voice_sq_40929847.mp3	6516
common_voice_sq_40879652.mp3	3780
common_voice_sq_39206949.mp3	3528
common_voice_sq_40872552.mp3	4644
common_voice_sq_40891893.mp3	2736
common_voice_sq_37795445.mp3	4824
common_voice_sq_40973213.mp3	8712
common_voice_sq_40876879.mp3	4860
common_voice_sq_40265467.mp3	6336
common_voice_sq_40881736.mp3	4140
common_voice_sq_40964853.mp3	3816
common_voice_sq_40864906.mp3	7956
common_voice_sq_40891940.mp3	4176
common_voice_sq_40873513.mp3	4860
common_voice_sq_37803691.mp3	6696
common_voice_sq_40228320.mp3	6228
common_voice_sq_39813538.mp3	3060
common_voice_sq_40936766.mp3	4608
common_voice_sq_40870953.mp3	3960
common_voice_sq_40891971.mp3	3708
common_voice_sq_40868894.mp3	5796
common_voice_sq_40959738.mp3	5076
common_voice_sq_37797119.mp3	3816
common_voice_sq_40876953.mp3	4104
common_voice_sq_40282791.mp3	3708
common_voice_sq_40450322.mp3	4320
common_voice_sq_40907813.mp3	3348
common_voice_sq_40892046.mp3	3240
common_voice_sq_39575412.mp3	4212
common_voice_sq_40354586.mp3	5148
common_voice_sq_40907803.mp3	6516
common_voice_sq_40892058.mp3	5076
common_voice_sq_40959814.mp3	3708
common_voice_sq_40874297.mp3	3312
common_voice_sq_40874714.mp3	4392
common_voice_sq_40864521.mp3	3348
common_voice_sq_40890792.mp3	6300
common_voice_sq_40868898.mp3	7560
common_voice_sq_37800835.mp3	4716
common_voice_sq_40870730.mp3	2952
common_voice_sq_40964869.mp3	3888
common_voice_sq_40876668.mp3	5904
common_voice_sq_40871078.mp3	3492
common_voice_sq_40360098.mp3	4716
common_voice_sq_40878537.mp3	6804
common_voice_sq_40881749.mp3	5436
common_voice_sq_37783176.mp3	4392
common_voice_sq_40874388.mp3	4572
common_voice_sq_37775381.mp3	3204
common_voice_sq_40886575.mp3	3456
common_voice_sq_40875639.mp3	6948
common_voice_sq_40936854.mp3	4644
common_voice_sq_40892061.mp3	5508
common_voice_sq_37795391.mp3	8352
common_voice_sq_40876728.mp3	3708
common_voice_sq_39821515.mp3	3996
common_voice_sq_40890462.mp3	3780
common_voice_sq_37795480.mp3	6156
common_voice_sq_40874743.mp3	7740
common_voice_sq_37795603.mp3	4680
common_voice_sq_40870974.mp3	6300
common_voice_sq_40886482.mp3	4716
common_voice_sq_37798716.mp3	4536
common_voice_sq_40871037.mp3	6696
common_voice_sq_40891944.mp3	3816
common_voice_sq_40959922.mp3	6156
common_voice_sq_41666544.mp3	6048
common_voice_sq_40890814.mp3	5040
common_voice_sq_40861517.mp3	7740
common_voice_sq_40881686.mp3	7056
common_voice_sq_40876194.mp3	4464
common_voice_sq_40936879.mp3	4284
common_voice_sq_40267027.mp3	4968
common_voice_sq_37654628.mp3	2376
common_voice_sq_40068758.mp3	7308
common_voice_sq_40866163.mp3	5148
common_voice_sq_40890452.mp3	6588
common_voice_sq_40870547.mp3	6336
common_voice_sq_40875073.mp3	3204
common_voice_sq_40978183.mp3	6336
common_voice_sq_40959668.mp3	5508
common_voice_sq_40864914.mp3	8028
common_voice_sq_37792887.mp3	3816
common_voice_sq_40948179.mp3	6372
common_voice_sq_37800864.mp3	3060
common_voice_sq_40870959.mp3	5112
common_voice_sq_40929878.mp3	4824
common_voice_sq_40948335.mp3	4212
common_voice_sq_37792959.mp3	6048
common_voice_sq_40948349.mp3	4716
common_voice_sq_40881721.mp3	7560
common_voice_sq_40887959.mp3	5544
common_voice_sq_40876538.mp3	4392
common_voice_sq_40936757.mp3	5868
common_voice_sq_40959662.mp3	7416
common_voice_sq_40224549.mp3	6228
common_voice_sq_41854377.mp3	4788
common_voice_sq_40891959.mp3	3600
common_voice_sq_37655606.mp3	3672
common_voice_sq_40872467.mp3	5076
common_voice_sq_37795527.mp3	4680
common_voice_sq_37783177.mp3	5364
common_voice_sq_40875684.mp3	5328
