sentence_id	sentence	sentence_domain	source
28799356fe97702ef296fa2e1e89305ef2342882cbc7d5699ba136daad19f279	Furnizim me një kamion pesëmbëdhjetë tonësh për miniera nëntokësore	general	krpp
287f00ea3a76a460e3a77e46146b39bcc1e6f9674dceac6cb3c0efdaeea1c4e8	Ndërtimi i tregut dhe kanalizimit te tregu në Shtime dhe Lagje të Pajtimit	general	krpp
28896de0d79f7a12f0e0b2bceb01a5f06bde4ddcd34f79c7c0f339d9f48396cc	Ndërtimi i kanalizimit të ujërave të zeza në fshatin e ri	general	krpp
2897f5ac673b2bdff0462d6c02138a3c6a0ba8f651cfc1acbebf9be49309e804	Furnizim me derivatet e naftës për nevojat e komunës së rahovecit	general	krpp
28c2251a00b247d8fd095fb41b1ed7f9a984caa631880de4604a2d473c488be6	Trasnporti i materialit sensitiv dhe josensitv për zgjedhjet e përgjithshme 	general	krpp
28cad94d512299e77976bd612914289ac030350f523d6db43ee74dfc203fe59a	Furnizim me një një Kamion Kompaktor	general	krpp
29717533c5ac05bc6ea4b298b0b74796b8f23948e8e4a8419cbf672c481d5d17	Ndertimi i shtyllave te ures ne fshatin ujmir	general	krpp
299195c632c07183ee282611d854f8810ac3040f418a2c2652fad2e580da58fb	Furnizim me një aparat hematologjik dhe një aparat për zhvillimin e filmave stomatologjik	general	krpp
29cab39a2a8c623caa15e693c004a6e9276f9de11749f293748cc7121f60850d	Ndërtimi dhe meremetimi i shkollave në komuneLyerja e objekteve shkollore	general	krpp
2a0a641a000db1e4a96a0a01da285faeeb96c67f2adfa3b4aca7707606d6f006	Furnizim me gps -aparat gjeodezik	general	krpp
2a3c7499c752c461e112e5f108637a7b26730d02b29261a1e7a59ce0829d1c07	Furnizim me Pc dhe Laptop	general	krpp
2a8e05d06596e65f2519d132597c95849e09ffd930e585e840288be9f3cee856	Furnizim me material ndertimor, elektrik, ujesjelles dhe kanalizim dhe instalime te ngrohjes .	general	krpp
2aa0993161926cd0c6250578f04c36b03014b066fc4417f000bcb2f5312984b9	Ndërtimi i rrugës buçe-breznek.k. dragash	general	krpp
2b1cb2a6755ec3deb6cf4b5837600c1e22fc20c126e38c9e15e7cc30a0f944b8	Blerja e serrave për ti ndihmuar fermerët e Komunës së Fushë Kosovës	general	krpp
2b3180487d67a303ceef80b910e07986fa362b7536d94d31c3727312fd1b8cf7	Furnizim me kutia komandues për krana	general	krpp
2baec7d6e72e016b5814fcc18b4fbdd9ca18caabea434491a7261da304771d96	Mirëmbajtja dhe servisimi i pajisjeve të ngrohtorës	general	krpp
2c148e1599a0fda6d805f6b362d0a8effe8e9ea6461d5fdc51dec533093b692d	Ndërtimi me asfalt i rrugës Shpenadi- Caparc në Prizren	general	krpp
2c677236b462dbe311fb3317827565e081261636573b283c3be7631efbcae6be	Kubezimi i rrugëve në fshatin BrodK.k. Dragash	general	krpp
2c79dd5216ad717d1093fa15ff050729239e79fcea7d93385a2a0a62f4a2c3d2	Furnizim me gypa pe të ujësjellësit dhe kanalizimit	general	krpp
2cc488312ca456b983c2c080c158e0d29b226318ab82528dae9b4daeab386b2e	duke ushqyer me pemëra t’egëra e me mish gjahu	history_law_government	Sami Frashëri – Shqipëria ç’ka qënë, ç’është e ç’do të bëhetë
2cfd86ef398fe1e2687a1a216836b031c26b4f6fe04c91b64fc350a3397dc3c6	Furnizimi me derivate të naftes për Kk,dka,qkmf dhe Qps në Skenderaj	general	 
2d0ebbebd56a5fbc75a71390abbcb0a4c50e322b3ed4e3c5e601403c20d943b2	Furnizim me pjesë rezervë per mekanizem ndihmes	general	krpp
2d1e441418c1b712e6863117fbd0ce67b174a9bb10fd046e6e0d0029ca28d9db	Asfaltimi i rrugës pograxhëbilinicë	general	krpp
2d442a9e26d6ee84a5372bf3fc9799bc37e47bbadd0f3c80425657abb922a00d	Hartimi dhe harmonizimi i dokumenteve te planifikimit hapsinor -Plani rregullues urban zona qender	general	krpp
2dccca30fe6839dbf8981f10ef537c8a37e09e1e8b6b7ee1e2f3d7f1f83c1ae5	Ndertimi kanalizimit fekale në fshatin rakosh	general	krpp
2df7482f0871b6d953e0c60afc8bffb21d26c18144d291f42c8a74527edf8e1c	Mirëmbajtja dhe pastrimi i Qendrës së Shërbimit Emergjent Primar, Komuna Ferizaj- im	general	krpp
2dfa2a782696d215995357dab2ad532ed4f479db3d8c68bde0bc7ce654d47736	Furnizim me material shpenzues dhe qelqurina, pjese këmbimi për instrumente, test kite dhe kemikale	general	krpp
2e1c51e0208e8c960e5f75a4667ce3ee649e9efc51433389bc6f84dc0a546c9f	Asfaltimi i rrugës në fsh. Vitomericë-lagja Buqani	general	krpp
2e59826851dba4fa38735df7b9b7264077797429ac68e6003e061a09c7e9f18e	Ndërtimi i rrugës Vlora	general	krpp
2ea2ac98637b57d029e4fdb3d07c7183d2a08f3b46bbe294d357c089c8ec201b	Asfaltimi ndërtimi i rrugës në lagjen selman të fshatit doganaj	general	krpp
2f13cc693fc1f48635cab908c59eca98a6e85c2d6f85808c7e4c50bc2eb460f6	Furnizim me material për mirëmbajtje të rrjetave optike	general	krpp
2f1b27efc307d81b8c2d48f78717102f47b9a63e1d384819c5d66e9c51be69bc	Renovimi i sallës në d.r. ferizaj	general	krpp
2f3e462c969801f826c9afe45a807be9daff78fdd4d128125ee03ef86097f4fa	Riparimi i gypave hidarulik dhe gdhendja e metaleve ne torno	general	krpp
2f5909d838ac830993d66158e9f9419ffde0c66820c9bf3e4d13673e8edb1179	Punim i kanalizimit në malishevë lagja e minollve	general	krpp
2f61b0abea7449db6d748795377833badb5ad50beb3cca40bde6d28b809f4ab3	Ngjyrosja e objektit	general	krpp
2fb3900a4e4a46ccdb6cb91f6ea7196b841fc0218cec72e7bbeaebc62e61e063	Punimet ndërtimore dhe instaluese në ndërtesën e prokurorisë themelore në pejë.	general	krpp
302dbaffafc2a792d926c187895d456ab16c83df44dcd6067c2d1a146b8d5048	Kanalizimi në qytetin e Pejës	general	krpp
30647e550cfa0a56b62585186a47c3465d59b1979a68131ede5b15946b1f837e	Furnizim me paisje stomatologjike për nevojat e departamentitë stomatologjisë	general	krpp
306e1f2776ebac6b0a52709d22b4ae41a3e5fd7e2c472be9d5fabed99a48c4e0	Furnizim me uniformë operacionale 	general	krpp
308d26f5f0602a58ad75ebe485f0879b2a2178460f6e51c082e8bcefddb52621	Furnizimi me pajisje të Teknologjisë Informative	general	krpp
318f34217095e5e3bb22ebf0a7a538aea784a79f128c5dc7741a2f46fcb664ba	Ndertimi i objkteve te shkollave : lot një- shkolles perqeve , lot dy- shkolles jashanice	general	krpp
32115977fb851aec95e3c79edf33a44d7b699bfb8dbcefc50002f3a90972822b	Furnizim me materjal ndertimor per rindertim te shtepive ne raste emergjente	general	krpp
322b0472a73c6fca61445dcdaef4f8aeef93bee68378e2027271ee12beca3414	Rregullimi i shtratit të lumit prishtinafaza e i-rësegmenti fusha e pajtimit	general	krpp
3250d49017d76355cc8aefa321f39e07c7fec23f147370262aa542e9e861fcb9	Furnizim me tonera per printera te ri -Ri 	general	krpp
32532a933a324ffc61317224979eabac9a61ff4fb11dfbb4d7f855d448e66793	Furnizim me kombibus për nevojat e shërbimeve të dializës në qkmf	general	krpp
32714ab7c57ce98ed47fe791830425de7c485e10ffd9b9198ccecd9d989b5703	Asfaltimi i rruges ne Fshatin e Vjeter, lagjja e Prelezve dhe e Gashve	general	krpp
32715564feb646a669b658afa17174a10d8d69d27328d598406229597cd00dee	Furnizim me thëngjill për ngrohje për shkollat e Komunës së Prizrenit.	general	krpp
32bcf8453f3985095df9f8edef96b341d1ead878df484619a61b648fc214a1a1	Sigurimi Fizik i Objektit të Gërmisë Aneks A& B	general	krpp
33c781e0cfc893aef649f5ec4d2860c72cd9c78476d03a6ad1c274d643aeac08	Mirëmbajtja vjetore e rrugëve me asfalt-Sanimi i gropave.	general	krpp
33d5f198d31c1c619074227d34d5f3a678ba4ddd2b15193687490e1f5cadf4e5	furnizim me material harxhues administrativ	general	krpp
342586f7a5d55cab7429702f1554c1ebd81bdebfb598f942b078f7c6a7db4840	Furnizim me pajisje te ti- 	general	krpp
342e3453f96ceefc14c25d28d4e4dbe6d3b877d5bec776dec8106cd59960c154	Mirëmbajtja e Kompleksit memorial Adem Jashari PrekazSkenderaj	general	krpp
3440016c4352218e2330a7510bd73b304cf65efab850906c64b9d911fda9fbb6	furnizim me Çanta të ndihmës së parë dhe material mjekësor- 	general	krpp
346bd89efe4642ec77c27d3b41b8db1ca978eb28cd173ec8cc3c12173e6fda24	Furnizimi me material elektrik, veglari dhe llaqe	general	krpp
34a225c3ef9acb6898f2c0a23132fb17358c9d09904816d5ac988cc618d77987	Renovimi i shtëpisë kushtrim foniqi nga malisheva i riatdhesuar nga gjermaniabe	general	krpp
34b25acf8746c8bfcc480a9d8b2f5c422e9d940f153016f68a5f2c1bcdd946b5	Ftese per tendersigurimin shendetesor kolektiv te punetoreve te bankes	general	 
35c4e8e2e726d3b3db28132aa519e54ee131a92474419f0a8afc15b0a5286507	Furnizim me shiringa njëzet ml	general	krpp
36a4b4c309b3d3c464c0af8c30eb98b6961122e1f90bf8b15c4ec82fa2bf3e14	Organizimi dhe realizimi i programit per ditën e njëmbëdhjetë qeshoritdita e çlirimit -pjesa artistike	general	krpp
36cf4e9b63bbbf04f5ea70418dc8c265586b3aad3e34f7425745deed3a466b41	Shërbime te përkthimit	general	krpp
370a35fd689eac1a42a0e5ec6f6ffda6e351ff77cb400851a3a73c725b972c72	Shërbime të përkthimit, dizajnimit, pregaditjes teknike dhe botimeve për bkk-në	general	krpp
371bd3bf7d76d8e4219eb263a5bfc5a4f8cc5001109f9a7db820a86018ad3c88	Furnizim me materijal të shtypur per nevojat e impk-gjakovë	general	krpp
373601870fdfa38ee5e763fe0a5f2154a8b41a3113a562dbdecc81718189e974	Furnizimi me lule dhe drunje dekorativ per parkun e qytetit dhe hapsirat tjera publike	general	krpp
3737c369726e703b17f897fa49e4948f2686992a10bd2a1a7d53ae428cea774e	Ik, o rrotë kari!		Self citation
3752afa647d3eacc674833749bedd8302ef7bdc1f5fb72d5f37e42deb414e96c	Titulli:furnizim me material shpenzues puthitesa për dgje lot tre	general	krpp
37b2e4b65457ba3316df900963397fabd1574e67f69d0eea5cff571c3733952a	Asfaltimi i rrugeve ne qytet faza dy	general	krpp
37befc1d01a0388e358c9c412173a1697c2425282f58d46e0534acbe09449ddf	Rregullimi i sistemit të ujitjes dhe të shtratit të lumit Drenicë	general	krpp
3818131f5a896c69f89503c699a2786580fa5f419f1eda847411b8a07072ef85	Kubëzimi i rrugës KuklibegKuk K.k. Dragash	general	 
38200fcc39de5a2a74b26ff169a51ce4a02b6484e5e9d4cd6a84441d95d33f20	Shumëzimi i materialeve të pl për nevojat e kuvendit të republikës së kosovës	general	krpp
383b13a88dff249515ce5b98d35b64a18c3b4b4882d229dca1e04abaad34337e	Furnizim me makina thithse	general	krpp
386c85c8d8416e6feebf23f2d56c2b1fa8aeed1cd15a82e95cb30b423509af62	Furnizim me Uv Sprej për zgjedhjet e përgjithshme 	general	krpp
38c96e3d0d86ad7d4217ddbe73eb68e60882e138bc915dc8fc4bccff8dbdd56b	Testimi i litarëve të vinçave hidraulik teleskopik	general	krpp
38f70234d871df9bee3d7ff54fae76d1ef3ea9135de5ca2ff77a8d629322d40b	Furnizimi dhe shtypja e formave zgjedhore për zgjedhjet e përgjithshme	general	krpp
38fee2b6e7fc5f3a4c2007be0025fc751fe07ba97f1df4650dd5ef9ebbe6a438	Ndërtimi i objektit të shkollës fillore duhëlsuharekë	general	krpp
391bf8d3b4d5edbb6a2f5c00b6ce45f64c0fbcf086d6c2717dd56e4fe10e472b	Sigurimi fizik i objekteve të qkmf-së	general	krpp
394cbf66a5f8b4b9fa520065902dfee2e1a848b9935ade026ef6ebb8401f8452	Furnizim me pjesërezervë për gjenerator-Ri 	general	krpp
394d8a5030c309d1ede344812f5a964120e175e2a21b797d5f77251f627952a9	Faze e dytëkulla e hasan rexhë salihaj në fshatin shushicë.	general	krpp
398d79c09d8614e1298db468e029b390651466545b78fe5437993a37d2f25a74	Furnizim i zyrave të ashak-ut me materialë zyrtarëlot ii	general	krpp
39fa7fd2dcfbd8223c8a36f14c97e976155ef67afb669092bc4b9de95c12e1f8	Furnizim me Kompjuter dhe pajisje të tjera të Teknologjisë Informative për Prokurorin e Shtetit	general	krpp
3a0de853cd82b142be41e13a53cd1213590aa657b73087bfb336f1698313aa72	Asfaltimi rrugës në fsh. Pleshinë te Fabrika e Ujit	general	krpp
3a0f599d40261ef93b53992c8a2fad6c8ec74d8a262b98db75e671cc118a12f3	Ndriqimi Solar në rrugën Mbretresha Teutë në Mitrovicë.	general	krpp
3a3b15805a1f4dbb2772c40e7fd1447fd391e811a30c75ff8991e5e06ab0f982	Renovimi i objektit parashkollor Gezimi Yne ne Fushe Kosove	general	krpp
3acd08eec5a2897ace159a15d174960eaecc3c86b0a72d2d6d5b97206a072e7a	Instalimi i kamerave te sigurisë ne shkolla	general	krpp
3b2b4c4868b38f7138509395ecc59a79c65a31736a3a0dafc2b14c1e4e4fe88d	Ndërtimi i kanalizimit fekal në fshatin buricë	general	krpp
3b69b32cb844a76228d4e63d2cf2f24a6d61e44f4bc5ad7e840c4e7432c49d03	Panairi Tredicional i Turizmit -Qëndroni për fundjavë-përjetoni Pejën	general	krpp
3b98d5a46bee772bb63d1e3f77c69de4d89e1b9762e118c932661341517b24f5	Shërbimet e testimit gjeomekanik të tokës dhe konstrukcionit të spitalit	general	krpp
3b9f8aea15877152d1d48f7e1a7ddcaaae2bcc86795c04bc50544c01580af66d	Botimi i raportit per mbeturina dhe kemikate	general	krpp
3bce1813dc3996c702de3a3642d963eb2f34f43252c84b3c2ecedf62b5185411	Furnizim me kompjuter dhe laptop -lot një	general	krpp
3bea6844e5e4b43d1dd18343028edf28764a021e298642b862848b11247de602	Kubezimi dhe kanalizimi i rrugëve në fshatin BrrutK.k. Dragash	general	krpp
3c10c58ba0e998a7b33f2a212f71a34582aa1b34c3af8eaf27ed06c7f97686f9	Ftese per ofertim per servisimin dhe mirembajtjen e veturave te Nlb Prishtina	general	krpp
3c27d9d968544a2952577a6b703887ed6134871877bef092e88277e916715dd8	Furnizim me inventar per sektorin e ushqimit dhe servimit	general	krpp
3c27fc8f0b9fb08c2541fbe8255d1844862847df528dd97a2dd2b56495b7ad3d	Rregullimi i ndriqimit publik ne rr.anton çeta dhe ahmet shtimja në shtime	general	krpp
3cb4bc49c7042c65d0f277fc5dd5493626e328fa78bab760b71f011d46fc12b3	Renovimi i ndërtesës së kuvendit të republikës së kosovës	general	krpp
3cdd9afba67712481b02c17645d6670c8f8c378ecfc872f35025970aee61fb74	Furnizimi me material për punimin e sporteleve	general	krpp
3d00cb770a92bd3422bff8e7b017489b43c2e94dc0284555fe905d4c96fd2bd1	Vizit studimore ne Greqi	general	krpp
3d1b173bf3e53aee745782a27ee134e75664ff9fc3f76da6c606168ac10d5e47	Ndërtimi i kanalizimit në rrugën Tefik Qanga në Prizren	general	krpp
3d32b705c5587444df0a408bebb43331e0f3d51aa39984c5a687298cf5157393	Shërbime të internetit për bkk-në	general	krpp
3d45d177e3ba2a084ff7d024ff37f27e192e21bbf6b091ee62d7ce539ca7310d	Punimi i logos per Universitetin Publik Haxhi Zeka ne Peje	general	krpp
3d846c32d3e3b888104bdb26d6e756d1a6e9ffa308ecb4a7292b1fdcac5f310c	Furnizimi me paisje të teknologjisë informative	general	krpp
3dff56a5fe97dd9c34c3d52cd76c40e5949ea44fa873ebd646f241754b58a14b	Furnizimi me material ndërtimor për familjet e pa strehë në komunën e malishevës	general	krpp
3e16e52702368cb3156e6bf11d26d438f4e54a7cd6babb565b7063f6d40a07ed	Zgjerimi i rrjetit te kanalizimit në qytetin e Lipjanit	general	krpp
3e1cf031a044dc0d6526438668d648a00f69d72dda2c4462963809e78868ba79	Furnizim me katërdhjetë Automjete	general	krpp
3e4403ba865c60c3a17f008ad3bf4005d72cf72d8b4003e0ec372513944390de	furnizim me material harxhues higjienik	general	krpp
3e4c41c4382d30153902cf76ed289330233b4e890a4aa3ed6ad40483db4bdce7	Furnizimi me material të imët për binar.	general	krpp
3e683cedd7f1559ed2785f97b67bd10cdf5c71c7c3164d5bade8f6b73adbf74c	Ndertimi dhe meremetimi i shkollave ne komune pesë-Lot  pjesë	general	krpp
3ef1af4c575ffe326a69c30a1228b22b4929698a6ce10f1e889ecddf49031416	Furnizimi me një gjenerator për objektin e brigadës së zjarrfiksëve prishtina dy	general	krpp
3f3f34aa3df02f14f4a39833fb3a51bed703a085ec649ec67f052465930b56e1	Asfaltimi i rrugës ne fshatra Vojnik-Burojë	general	krpp
3f7704bc0becd5abd5e0416f338787b59c3f7ba9813e2ead5b118232e79cb151	Ndërtimi i njëzet shtëpive në komunën e podujevës	general	krpp
3f9780abc517ab831b2ff0ab5f1fcebb5f383bf120076f5b1faac70ae7721a50	Renovimi i kulmit në objektin nr.-dy në qkmf-faza e dytëistog	general	krpp
3fa303e7dd17c872c9b18b9d69e37c9475fefca41a0450fb701348b71d41cb17	Njihu me të drejtat tuaja për të mos gabuar	general	krpp
403a226aed4716a18e23223995324a68aba35d1de8be2ec11798792f7a61be1c	Furnizim me paisje për kontroll të dokumenteve për pk-në- 	general	krpp
4050758824c8ea2902333edb782de3633c2d505f0de1c43b028cb8c8e0f885e9	Furnizim me Material per ujesjellse	general	krpp
4074cae886b0c2f648d88d4489e678c6887b9c5052fed31a3d0df41fbb80a56c	Furnizim me goma per ngarkues dhe eskavator	general	krpp
408aab73b6c06d19277da27dea99424e83a40508e83ef2d20910fac5018a297a	Furnizim me bletë për gjashtëdhjetë fermer	general	krpp
40db48c6c5b11124b87b84ceb30f17608b2e3afb3c7ba3875f593d5d970a6bff	Shërbime të dizajnimit të web- faqes	general	krpp
41034a06f55cd75860b7ce83efde69f23c226ff3d054826a5053aecc90cad1e1	Organizimi i një punëtorie me punëtorët e qkmf-së në strugë	general	krpp
41195a774cd9f0e75fcc047d701261386f94127ff7effc96fb88f9862abcfa6d	Renovimi i shtëpisë së zylkifar alija nga prizreni i riatdhesuar nga franca- be- ja	general	krpp
422bc51e2ad560489a2d1e020be6ea6395b44ce7474ec38c82b4295743b409b7	Shërbimet e rrjetit Wam , për Gjykatat dhe Prokurorit, Ri im një	general	krpp
4235116459db59691471f82f900c6592eed187ea73e25591b6d62d8bf4fd5ce2	Furnizim me pc tableta per stafin mbeshtetes	general	krpp
4248ae06caf45e09795b844f126d3dc758057e567f80e9fb633fdfac3ba409cd	Asfaltimi i rrugëve në lagjen Zabeli i Sait Agës	general	krpp
427c6fdd785fedcd25d7d53a26c3b6f3a18fc312c3047dec1d7a88ff65a561b7	Deratizimi i Objekteve	general	krpp
42ad8ae57ef819565fdc30eeb6403aaf7c6620d4dfe4047338b821e2493bcc88	Furnizimi me material për servisimin e gjeneratorëve.	general	krpp
42af89da8088e8f36fff04f581c3ff8febf5f22ffd150dd098675a99d89d3a40	Ndërrimi i litarëve të çeliktë të ashensorit	general	krpp
42b6facac16cd497927d1d7e36f1b5fcdf11ab3661a832bf2b9bb4bc7330e713	Matjet dhe shqyrtimet e sistemeve te tokëzimeve dhe rrufepritësve ne ndërtesat qeveritare	general	krpp
42c969762489e7cf56e10eb6f5d7c95d123cc35047d1180e4140f5a9fcc3da98	Mirëmbajtja dhe servisimi i aparaturave mjekësore të radiologjisë	general	krpp
42ceff2aa9565f40ca3e89cbded28a8b874c6e7f1206d85687bb9cc0ae32a2c6	Furnizim me material shpenzues medicinal nga Lista Esenciale	general	krpp
42eb63327f2ac000f4388253a6bf923ddaa083d37e0f1e4cfa7e5547b3c6dd74	,, furnizim me sistemin e kamerave	general	krpp
42f1cbdeb275ec066ddb46eb91879a943c0c581b7c470ebc2660d7ca4f58296a	Kontratë Kornize për Mirëmbajtje dhe servisim te automjeteve	general	krpp
433ba269b3f6f3f401de08f4c7195413467affcb2cfd8df88e96350182625e59	Organizimi i eventit në sheshin Adem Jasharipër përcjelljen e Kampionatit Botëror të Futbollit- Brazili .	general	krpp
43848ac945acbd6bfecf1ab95a73c9dfa9aa43b613ad9f455b33c06260d390d1	Furnizim me pjesë rezervë për lokomotiva clayton	general	krpp
43a9dd53b90f7043d7cc2c8c9baf53057869e08bfbe9958d943cdf6a1b49307c	Ndërtimi i shfmu në ticë	general	krpp
43b27330e16fda4a4fb3c945a4f952fcf4b6ec8d6fac07c15604d60cfc4e0f27	Furnizimi dhe montimi i dyerve të drurit në shkollat e komunës së shtimes	general	krpp
442727da08f4c1f2bd023607bb38bc1416bae329553d3c7fc95bc0a3c77772bb	Asvaltimi i rrugës në fshatin Izhanc faza V	general	krpp
4427750931fabe5dcdfee66a4904fcd01f086202f6cbbd54bef7b838afbdb4f1	Furnizim me doracak të trajnimeve për zgjedhjet e përgjithëshme 	general	krpp
442900e6552190dfa80f2af5893a52b31ca6a0bd3b1adc0c99d872bb464c08ef	Mbikëqyerja profesionale të punimeve në projektin renovimi i objektit të repartit infektivë	general	krpp
442b17bd137e5c75e8b7c3d326c2edb4c5f4942d7929f223bd8d88e0bd411f70	Transportimi i Pajisjeve të Konfiskuara-re 	general	krpp
44851ecbaa75452c733d6b0b8e572ddd176d4afbc64a01fa21252c46c041f347	Furnizimi me Hard Disc për server	general	krpp
449c3acd02823f3f86fb9be011cfdafe2d136fd4d30482848247fa8d2a0d7709	Sigurimi fizik i objektit të iap-it.	general	krpp
44ed688315ffbed5c2746252e86cb8951454e06c04c48b6b51fa6ddaae0dd33f	rekreacion për punëtorëtshfrytesimi i sallës për futboll	general	krpp
44f73d1b9446797ab0e705ed29f127d8b7b32ea0da00593f531f6ac1fff9667e	Furnizim me burim të dritës alternative	general	krpp
452845cd4db1a3b9558b7a498ff96b90bb11f97ae09e84db2d1d8d4973ad477a	Rregullimi Dhe Asfaltimi I Rrugëve Lokale- kontratë njëvjeçare	general	krpp
4545403670473967f8cee0a693476524998518f5f313be5fa4264a73f1db0a69	Furnizim me pjese rezervë për server dhe strorage 	general	krpp
