sentence_id	sentence	sentence_domain	source	is_used	clips_count
00bf20533376e383bc7d33cf64bc04cb394df0c967ffc385a401b006f4b12d4b	Sommige mense kry lewersiekte omdat hulle te veel drink.		sentence-collector	1	0
00c478c0f6ef46c4606f017c5097ddb351009d4614c8416ee3535fcac8a76d43	Die ander figure in die skildery is uitgebeeld as silhoeëtte teen die ligbron.		*.gov.za	1	0
00c673d07d5f43e89197f0bf108fc9fd1182e9528275cc6d17c0106e55b925b9	Enige beveiliging kan slegs deur middel van pro-aktiewe beplanning in werking gestel word.		*.gov.za	1	0
00cb6c2c577287c015c875342b5a99c97e94ea2615fe88afacb2e852dc50091d	Is alle assesseringsinstrumente voltooi en totale korrek na die puntelys korrek oorgedra?		*.gov.za	1	0
00cd954069756c66abbd1c06a8d013a5ade182c7311235ab917171b5743338a0	Dié uitsette dra by tot die behaal van die twee uitkomsaanwysers soos hierbo uitgebeeld.		*.gov.za	1	0
00d1e13b47e2b5975b56ddb09c003214668115db08f5791e10f75a3b942e9e05	Hierdie atlete het ons nasie trots gemaak en ons landsvlag hoog laat wapper.		*.gov.za	1	0
00d4f9daac8a080dab6d50ea388438385cff7c6a6cab106bdeeccad6a6d76c47	Ons moet voortgaan om die land as 'n voorkeurbestemming vir beleggers te bemark.		*.gov.za	1	0
00e10054b50127eac37beb558446e47dd237be049aacf87d87629494c6b068fe	Die apparaat bestaan uit vier plat bakkies wat onderling verbind en bedek is.		*.gov.za	1	0
00e28997603ba7f0515687722bf0a6b5dda5b7b869bebc988386bf147b2741ae	Die groter aanvraag sal weer tot 'n behoefte aan verdere opleiding in taalvaardighede lei.		*.gov.za	1	0
00e85cf99d6a08577e64b2fc4f096f603a0954d883e594e467871ecac43c266c	Sy onbaatsugtigheid en betrokkenheid in die vryheidstryd het tot ons vryheid bygedra.		*.gov.za	1	0
00ebbfbaa660d032f9821ebc3aa60929b7f08532030f105bafda4198563e2c19	Hierdie vorm benodig verreweg die minste materiaal, maar is heeltemal onprakties.		*.gov.za	1	0
00ec617cf121e515c3004f30552115f0451143a0ac2bfc6c74b5df1e1c9da1c9	Wat het die oorstromings oor die afgelope paar jaar in Mosambiek veroorsaak?		*.gov.za	1	0
00fb6dcf17ab0940b43f952414919d63a981eb00375b34840a310b34ffe11a19	Gedurende die feesseisoen is daar ook 'n toename in diere wat verwaarloos word.		*.gov.za	1	0
00fd3e85d45d2787ef15a97daf2535de283118f5422bb68142fbcaa09f41b797	Verduidelik hoe jy uitermatige uitwendige bloeding van 'n ledemaat sal stop.		*.gov.za	1	0
010e2e5bee5c6996ac031e0e98702b1ae1aae8fb9be12f444233d34f2098db19	Die verkoopsman hamer aan die deur.		sentence-collector	1	0
011d39a1eeff42431cda65a72d8e2b6724a73623b95e841eb38b5add6b2611f8	Verstaan die verwantskap tussen vermenigvuldiging en verdubbeling Kopieer die onderstaande tabel.		*.gov.za	1	0
01280b786127b65e32fd19fcce118bda09fe05b1e643ece2bc6ebbfc26c7a09b	Vervangingskoste vir beskadigde masjinerie en toerusting is baie hoog as gevolg van inflasie.		sentence-collector	1	0
012eef7574b5a699160fde6f68b7f1985ba97d06314bdc666bc845ac9edc9682	Identifiseer die natuurlike verskynsel A wat gewasse teen oorstroming beskerm.		*.gov.za	1	0
012f3e832bb0efe515c09ab29cb0991bee7e79e836c55e7bda5e513b6d02cf23	Ace Handelaars het die koste van die teruggestuurde goedere foutiewelik bereken.		*.gov.za	1	0
01568ec032f9c84a1f4ca6371ce969554442282fd6701988fea5b6caa571a3b5	Werkers is byvoorbeeld baie besig tydens die lamseisoen, die oesinsameling- en skoffeltydperke.		sentence-collector	1	0
01f47c753ee571e1fc62682f906599d46db0ace94d2745e6466782ce4671ca1f	Prinsipale van skole mag egter hierdie verantwoordelikheid delegeer aan 'n senior onderwyser.		sentence-collector	1	0
02f2f1e9d6682b241a826423ee4884a7ada2626eaac84f85842a238f24359cb1	In die stroombaan hieronder voorgestel, is die interne weerstand van die battery weglaatbaar.		sentence-collector	1	0
030386ee44e4813792219e9991e1ed0c98c51ad8e9dd8121bbe2ec5ff8e58411	Die Uitvoerende Bestuur sal met gemeenskappe in verskillende dele van die land gesprek voer.		sentence-collector	1	0
030e52e5dc87d2dd6c9c280bc3c3480957cc5d23146fe75e0985f75cd8d336bf	Alle motorvoertuie wat op openbare paaie in Suid-Afrika gebruik word, moet geregistreer wees.		sentence-collector	1	0
0324fd46cac5d248fda3904898ce97287a2e3aafb1835c42306390312655eb9e	Appels is groen of rooi		sentence-collector	1	0
0362ee149095d132fa41b709d17badafc1db92e70aaa872b74f8c70f50ba69cb	Hierdie afdeling dek ook praktiese aspekte aangaande die leer omtrent en werk met databasisse.		sentence-collector	1	0
038b426ebbd87803ac2f4eba72f86291e0632c9e749adbc57b4b944914188712	Werksgeleenthede is geskep deur die konstruksie- en instandhoudingsprogram van die Departement.		sentence-collector	1	0
0399da15b5c5261d32063e32c1cf0f01e8b56605a2c5736f1481c770a424d098	Studente wat hierdie kursus volg, behoort oor praktiese gebruikskennis van Afrikaans te beskik.		sentence-collector	1	0
03a75e41ca79d0ec051d7e0fedc7fe01ea372fea5e5b6d04b62fee98e4e8f25f	Die getal en waarde van hierdie items is ingesluit in die bogenoemde bate-openbaarmakingnota.		sentence-collector	1	0
0451a5763d2f7c22421995e94815cd7e44cf4e2369e06cf4242842f67641aed8	Finansiële instellings is 'n belangrike skakel om die mededingendheid van die sektor te verseker.		sentence-collector	1	0
0497144624eec1c860b69ff2ed10acc76289e630fc302e3f388dfc739da7c8e6	Die woordeskat wat nodig is vir 'n bespreking van kunswerke en kultuurpraktyke word verwerf.		sentence-collector	1	0
05450e9f57aea02e3f5c6bfc279c12014c6de75b2f573bee6b93eb5b5585d23a	Neem asseblief kennis van alternatiewe antwoorde en integrering wat deur kandidate verskaf word.		sentence-collector	1	0
06840d5ce25f7b366929ad62d43ccca4f6f0f98931217b68f501e0098e72df9e	Die tandheelkundekliniek het ses toegeruste tandartsstoele vir die skoonmaak- en trekproses.		sentence-collector	1	0
069e9e3c01a53790fc74072d4b506704aad7363ca14079ea0e4da19a50381afb	Ons sal môre besluit, sodra ons weet hoe die weer gaan wees.		sentence-collector	1	0
06ac07656c3bf249a2094dd2d1fb17a41261fe27deda0ac442dbc5a3a77207f4	Die departement het bykomende gewone aandelefondse verskaf om die toelaagtoewysing te verhoog.		sentence-collector	1	0
074ddfb529c50a49895d02add9635b0c108dfc14d3e8a5b2802619bf5ee56f41	Watter positiewe verandering was daar by Rooikoos na die Saterdag waarop die verhaal afspeel?		sentence-collector	1	0
079c8f283243034cb4ee9ab6cf99e810a3eb8b6d261f97b70c1c3890572935a2	Sy toespraak het nie die kiesers oorreed om vir hom te stem nie.		sentence-collector	1	0
07a28b08e5fb3ba6d8cd117e72e4960a30224daf0f4db2186ec316576b4bf35c	Die volgende Engelse begrippe en hul Afrikaanse vertalings word op die topografiese kaart getoon.		sentence-collector	1	0
08a15d166bb86efef877c3bbcc0fdbdd0b926ec5b03df99c4e11b570579a2643	Hierdie ingrypings sluit die vestiging van die snelwegpatrollie en onderskeppingseenheid in.		sentence-collector	1	0
08e405b1c6ae13104421d9a4ca1c8582366d27e098568c37c3ae0d49fa9511e2	Die assessering van skryfwerk behoort onderwerpe in te sluit wat oor werklike situasies handel.		sentence-collector	1	0
0975523971f6694be513cf6d2a47176b7ea07921f5b0e7ff87c41c7a007a8316	Bereken die bedrag wat Pantsula die kredietverskaffer skuld voordat die rente bygevoeg word.		sentence-collector	1	0
09978545d581e26a491d158b1b20361876e8c5ac28f6e02833833a30a32744bc	Ek gaan na die poskantoor toe		sentence-collector	1	0
09e623510634d0ac894c83b113af5bd5878fd682a2062f3b83c7f2ea6de3aef7	Daar is nege streekskantore van die Getuiebeskermingseenheid, een in elk van die provinsies.		sentence-collector	1	0
09eb47f53a9b521eaeaa51b99906f119788c24bd58b03ad9c3b3d4bc3f0d29ba	Hoeveel kinders het jy?		sentence-collector	1	0
0addae7304c257e61512714e16aecda092c5c30135d0f4aab28d0ec4b193555a	Let daarop dat dieselfde term verskillende betekenisse in verskillende kontekste kan hê.		sentence-collector	1	0
0b5c0b55e2a93bbb4d3e14a676588f9c3a5f361078e26b0ab5ac630a1e24d508	Verdeel die onderstreepte woord in lettergrepe en onderstreep die lettergreep wat die hoofklem dra.		sentence-collector	1	0
0b64ad4696865fc0ddb50899ee587a1366ad707a3fc6a73c6a8c47b0b090e4e7	Die lewe is gekompliseerd		sentence-collector	1	0
0b84acaa8296fc91a2895237a5e8f112389ce267a237af84a37d8ab5d6bf0760	Met die maat waarmee julle meet, sal weer vir julle gemeet word		sentence-collector	1	0
0c548b7c5cbb77c138cd4cf82f90ee8811e3a883fa0e78005429ae772d7ef066	Voltooiing van departementele interne ouditdekkingsplanne wat bydra tot 'n beter beheerraamwerk.		sentence-collector	1	0
0cf97c1d735ac07215645bc458b4e5e1c59a53a78c4ec6c1f147683f2137c989	Sy is baie gaaf		sentence-collector	1	0
0cfab0de11153bb5ffd6e8b358a83e996b54658d41ef114eaefeae1973a3a4f7	Die plasse verdamp vinnig in die son.		sentence-collector	1	0
0cfdc9b568b882c7bd53bccc29792dd6f8b64383fe1c3be29a70fa37653d843c	Hulle het die muur met sonnige geel verf geverf.		sentence-collector	1	0
0de39f380f6e55707bd6c043b1d1491deb824b4180ca34e7867b46b6d6a75bee	Die klei sal hard word in die son.		sentence-collector	1	0
0df48725e80ef2bcb69373d9ff2e59f1238ae755c52591a582e11e789481ce1f	Noem die prosedure wat tydens binomiese grondklassifikasie gevolg word in 'n logiese volgorde.		sentence-collector	1	0
0dfeb2f7cb21d35716dc73582b9d49c8cd363023dc8f18efab36c958f1835010	Leerders kan ook die bekendstelling van bus- en taxidienste in hulle plaaslike gebiede navors.		sentence-collector	1	0
0e8e5489b897154d1b8407c46878edb8e7348822e48e492c5c83a4eeffc3a378	Die federasies het tydens die vergaderings rekenskap gegee van uitgawes van die vorige boekjaar.		sentence-collector	1	0
0ec2a1bbcc8c57177bde2af27c341f8de82e5c3bd1af0b1be031812f71f8e151	Die inleiding is jou vertrekpunt.		sentence-collector	1	0
0ef40afa0824328d32c0c765c12300b856826cb274e2afec6c0393d709b3943f	Onderstreep selfstandige naamwoorde met rooi en byvoeglike naamwoorde met blou in jou paragraaf.		sentence-collector	1	0
0f102183960b6fe28ff79bf850b38c5c8229fed21555b20ddc314f684df91d38	Skole of provinsies moet hul eie klustervergaderings reël om die praktiese werk te modereer.		sentence-collector	1	0
0f11882a3c9196e7ad3d40a8c5bf85d114209c3dcf04b92c5c02cbbbf291e101	Die jaar-tot-jaar-nakoming van hul handleidings vir standaardwerkprosedure het ook verbeter.		sentence-collector	1	0
0f9d09ae50894b118a08f544ef7d89de43bf3aa690e8baf4e0d02e32291c48f7	Haar kennis oor omgewingsaangeleenthede het sy deur ondervinding en in die praktyk opgedoen.		sentence-collector	1	0
10cbff057bc250d2509d93851e35fde327ec0902b3a13b67aedaec40800d019a	Verduidelik die onderlinge verband tussen verkope en bemarking en die finansiële departement.		sentence-collector	1	0
10e130b9db4bb764bac5a2a680a2ef78a5a594c9fdd1a50a7537a274c8a11805	Die totale huishoudelike inkomste bestaan slegs uit die inkomste van die broodwinner en gade.		sentence-collector	1	0
118848e8e86affc1930f75b952e29261b84a010a29067ec261b823e9c6fe15db	Watter deel van die seringboom veroorsaak stuiptrekkings en irritasie van die spysverteringskanaal?		sentence-collector	1	0
122fec7ef02a3f78aa41459c39e411c98e36bcf6d3d8f11cfe47ae9d304215ef	Skaak is 'n uiters intellegente tydsverdruif.		sentence-collector	1	0
1298c70f12b2952921b6b4043bcf8f2c0f292a8d0951079f822bff8f3f69ed28	Gedurende die ondersoek het die bakterieë begin beweeg na gebiede van hoë suurstofkonsentrasie.		sentence-collector	1	0
129f87bf8414975d304a1e8af217f1362fa9e04c8664144b7794d98f7d2b9099	Degradering en verlies van grond, water en plantegroei is die belangrikste omgewingsprobleme.		sentence-collector	1	0
13396eb0c6836ef67a9eebc048f0ec51ff87c6f0faa5ac34e35178bb9ca7fa63	As jy hierdie riglyne volg, sal jy jou bronne deeglik verstaan en kan bespreek.		sentence-collector	1	0
13464d3c6e5aba8dbf131cbc85e5da78e85ce3bb554da1398fbe7636229b466e	Kan jy die vlieë in die spinnerak sien?		sentence-collector	1	0
1379a9bc379f167df8bbed8654c5d1e269af88933697dc62a4394d49f5b90acf	Ons het die fetisjpriester gevra om met ons afgestorwe familielede te kommunikeer.		sentence-collector	1	0
1507e0c7c7ca8cc575159bc730697b5ac1715d548176ddbc49b45883659cfc7e	Leerders moet duidelike beskrywings van hoekverwantskappe op reguit lyne hersien en neerskryf.		sentence-collector	1	0
1510ffa21ee1c59934be19e79ef465f9a96471ec4aeee554c07dfd8539cc1ddc	In die openbare belang sal alle onwettige boupraktyke deur middel van regstappe hanteer word.		sentence-collector	1	0
1547077a6873f0e1114ff7f20a3189a91f3dd6580d7ea0df4d46da3186245e70	Arm teatertegnieke kan gebruik word wanneer die geboor en gewerk deur mimiek uitgebeeld word.		sentence-collector	1	0
1629ed475c87c53db0c4dfe304bf6cfa97cd7f4e1d1f5ea29bb71585fbfca994	Hy druk die skerpioen met 'n vuur stomp, sonder erg, dood.		sentence-collector	1	0
166c17f463589d82e66ea5b6d20fd61a7936a47fa157eb985d902cd94b8e7971	Die Drakenstein Munisipaliteit werk onverpoos om hierdie toekennings te verdien en te behou.		sentence-collector	1	0
16a3a9648ce371f10effa95f94407eb3d50b216058c03c0c1ea8a73967ffd17a	Staatsdepartemente sal die geleentheid hê om hul beleidsraamwerke en dienste bekend te stel.		sentence-collector	1	0
16db89461fac9e1cd71ffd67ff0eb8a003ad3839d087ca297375821c65dfe3e0	Verduidelik hoekom mense kontak met koolwaterstofoplosmiddels soos verfverdunner moet beperk.		sentence-collector	1	0
175190d6ff07696902f412207350b6a489fafbed9cbdc31f3afe21bd6368a735	Steven is alleen in die onderhoudvertrek gelaat terwyl die onderhoudpaneel buite vergader het.		sentence-collector	1	0
17692c8c7e2f6fd0cac1b8c82ce9eb406d9fab26db7d3b77896b9b5931a3c735	Ek het nog nooit hierdie woord van te vore gehoor nie		sentence-collector	1	0
177717174267fb3aad37f64c9e5f1fcf4a33a3ef234b94ff4bc9c83564f11e78	Kyk na hierdie twee voorbeelde:		sentence-collector	1	0
1786390830477c8c9b70018709e61355015776d686ea347a7c28a26a3911e35d	Die toepassing van biotegnologie kan voedsel- en veselproduksie op bestaande landbougrond verhoog.		sentence-collector	1	0
17ad383d0f462eddb18c53df84937752f773fa84a64d7ab56ba46367ff524e2d	Ek het nog steeds 'n kneusplek van toe ek my knie gestamp het.		sentence-collector	1	0
17cccb77a917623438145fe8a56b5b3ecc020bbd3252d40c81179c4dbd259fe0	Getal persone wat aktief aan georganiseerde sport- en aktiewe ontspannings- geleenthede deelneem.		sentence-collector	1	0
187cba3db5525b9339ae1e81b53a3674a758072c7454adbe8af2349657fb9960	Die belangrikste ondersoekprosesse vir hierdie fase verskyn hierbo, saam met die leeruitkomste.		sentence-collector	1	0
18a5434706b7424bdd43be360cb4b62190533a9a2efdda305c6331163fe2a758	Ek weet nie wat om te sê nie		sentence-collector	1	0
18c1e906a46998df1d42465ba678e1dfb7272b8cc6e4374111ebc60dddf95fe0	Opvoeders sal slegs die vaardigheidstake wat vir formele assessering gekies word, self assesseer.		sentence-collector	1	0
18de9cc8228980bd15d28bb7b1efd662c00fb8cf3349a4fc2d01315fcecfdbdb	Hierdie uitdaging behels die hantering van onvoorspelbare klimaatstoestande en wisselvallige pryse.		sentence-collector	1	0
19235741fac3b05839ebd9a2507834f152c03ebcb9b20b22ff58d074d99eff9b	Nuutgeskepte regte en verpligtinge word teen hulle billike waarde teen daardie datum gemeet.		sentence-collector	1	0
19373e6c90a69e71092ae7ce7e38ea2e4d8eeb6e0d3cc46519cd6771500684e7	Die gedig lewer satiriese kommentaar op verskeie aspekte van die Suid-Afrikaanse samelewing.		sentence-collector	1	0
197e6335b5dd414b2bde3a0137f61fbdfff03d755d536533cc5b08f04c5eb4b4	Verduidelik die belangrikheid van watervoorsiening aan primêresektor-nywerhede in Suid-Afrika.		sentence-collector	1	0
19a1f7cf0a96ffe994fbab4511bc41a715035cc784b47659331ab8c35d94041a	Bankoortrekkings word as 'n huidige aanspreeklikheid afsonderlik op die finansiële staat getoon.		sentence-collector	1	0
19b051f6b7a33bbcdfffa42db20febdf1c3d95f586293aa73e7cbb8e30551535	Hierdie afdeling bied inligting oor wysigings in indiensneming in die loop van die boekjaar.		sentence-collector	1	0
19ba9e435ddcee8715b9d320282fa88d44f1325ca6b2e05c89b2107e4ae18281	Hy kyk televisie		sentence-collector	1	0
1a41abffc5c340b81ddf0e91b29bd018c112fbbcdb9438a9485c624f52628a6b	Alle nabetragtingsessies is deur fasiliteerders met professionele kliniese agtergronde behartig.		sentence-collector	1	0
1ae02e1d77e26f3f3d3ecf93fb1d4356b18f654fb6e2118b6d03fb420bc30bf3	Ons is reeds op ’n draf na die vee se lêplek toe.		sentence-collector	1	0
1b085b1a75c777c13d44dbe872a09003007ddfed3a63f6fd82d4a2ad51837f5d	As jy 'n volwassene is, kan jy 'n werk hê en 'n motor bestuur.		sentence-collector	1	0
1b1ea0af5302652776199897948fa7659a4a9481a17ad740efc42bf4d760cc1a	Die grafiek gee 'n oorsig van vaardigheidsontwikkeling en opleiding binne die toerismebedryf.		sentence-collector	1	0
1b9dfa8f6c2ad27c7ce19a9b81045fa75b7632bcf7504ddf6cbf5a59b328e07d	Weefselkultuur is een van die biotegnologievertakkings wat in landbouprosesse toegepas word.		sentence-collector	1	0
1cd6d364b9976a2b123da7b297c374077c7d0299eb32f889583a73421e4b7f33	Enige ander relevante antwoord met betrekking tot etiese en professionele finansiële beamptes.		sentence-collector	1	0
1d3322bdcfe351e3043288254f902de6a23313ac2aec7173a1aa2416c9bfcc35	Die distrik sal een afskrif hou en die oorspronklike ondertekende afskrif aan hoofkantoor stuur.		sentence-collector	1	0
1d9b740d2a905e0930fd34b2b11af5ab5910a0e4949c6c4e78463f999914da2a	Die kandidaat verskaf 'n funksionele verhoogkaart wat alle rekwisiete, meubels en dekor aandui.		sentence-collector	1	0
1daa498aa6ede73a9b56259f82cf486fd203d905be527d3c12ff1145d66cc31c	Min Engels- en Afrikaanssprekendes voel dat hul taalvoorkeure nie in aanmerking geneem word nie.		sentence-collector	1	0
1db2dd3126de75464ca17450a08067c6af8c3161fd9b5e13e7879b93159ba2d8	Sodoende word die grootste deel van elke soort hersteldiens in dieselfde kategorie byeengebring.		sentence-collector	1	0
1e0c9020475fd736c223be3c3cee9fc1b3cf7b37c0323eb0584f358748720827	Demonstreer beperkte kennis en vaardighede en toerusting verwant aan die gebruik van gereedskap.		sentence-collector	1	0
1e76d09f21fff6f8daf0b8f5233c1a70962e024dc8e03f3f69cd7068609ba3eb	Ek word Mary genoem		sentence-collector	1	0
1e7f5ade85f9a12f55ccf3cb29265177cf3bf1556fb455bfe4c7593093c01853	Ons rou oor my ouma wat oorlede is.		sentence-collector	1	0
1e94b10f91f0e104cd89bbbc03370261965a44653ecdab30a4735a12cf62c7c0	Sy verkoop hoëgehalteprodukte met aantreklike etikette aan 'n aantal winkels in die gemeenskap.		sentence-collector	1	0
1ee9c16d977534a23ac36a23abaa016dfd55d694b4e94db150eb2acf70beb814	Ons sal ons tuin omhein.		sentence-collector	1	0
1ef3a3a7a9dece3078dd80bac259dbd2e9dbffbe0efa308ded9850e8b4c2b37a	Om aandag te gee aan die vaardigheidsgapings is 'n vaardigheidsontwikkelingsprogram ontwerp.		sentence-collector	1	0
1f5588ceaa98332524ca8e2fd53da9770fe4b010cc272ebdaae1872488fe851c	Die bedoeling is om 'n implementeringsplan vir fietsverspreiding in die Wes-Kaap te ontwikkel.		sentence-collector	1	0
1fd1a1d2278bd15f359569629a11e486249ebd81835486ba158d03ae543841ac	Geliewe die nodige reëlings vir veral die hernuwing van motorvoertuiglisensies betyds te tref.		sentence-collector	1	0
1ffca212744af2d123aff4404e9ff9b6bbafa240285e78b93b1c5b72d23dda91	Jy kan ook enige geregistreerde maatskaplike werker wat by enige welsynsorganisasie werk, kontak.		sentence-collector	1	0
204f18160429c8afab46ff87d91f1b8009a9c85bc6e15537a0f28d4f404cbc81	Dus sal die sjokoladekoekies goedkoper verpak kan word omdat dit minder groot bokse benodig.		sentence-collector	1	0
20571514d1247b3e2cafaa9564885cffff40ba79a58993da286493469f2c2588	Die Nasionale Tesourie sal voortgaan om die voorgelegde inligting vir verdere verwerking te verfyn.		sentence-collector	1	0
2062a1c9980697c00fe3201eab0a938121b30c1eabf2541a6075e5f21d2a9828	Ons vertrou dat hierdie oefening die gekoördineerde pogings van elke skool verder sal verbeter.		sentence-collector	1	0
209add894a106f596c8917b519f14a23de5d79c39bccb185f242ca4872b8717c	Teken die insetspanningsgolfvorm en die spanningsgolfvorm oor die lamp op dieselfde assestelsel.		sentence-collector	1	0
20a7905cc925ecf08c4c0e5cae0580bbd357ac7022c4d4a41c75c9538ae57843	Ek het ’n seun		sentence-collector	1	0
20f12282f7160c48903f8f2fee2568c53bf012e61eaf827fc188ed7764ee6d57	Hierdie feite is meestal die resultaat van ander navorsers se harde werk.		sentence-collector	1	0
211df5638634f6b28b12fd35bcc6fea9916bb7746a38c38a9ae9c217496e0816	Die vermoë van ekonomiese ontwikkeling om direkte, indirekte en afgeleide werkgeleenthede te skep.		sentence-collector	1	0
2171793d3e9e93f9b75df0e61bc0c3a35c1e030a071d6e2d491014bdf3f0288f	Die vorme van assessering wat gebruik word, behoort ontwikkelingsvlak- en ouderdomsgepas te wees.		sentence-collector	1	0
219f952ab33cfab64e1fedb6e2a2dc1925bd83906af6bf9e8a800e2153c9d871	Hierdie jaar is die laaste jaar waarin matrikulante die huidige Senior Sertifikaat-eksamen skryf.		sentence-collector	1	0
21ee8b403eb5efb57a1214a48e0b5d59c910551a3f31bff7cd02dbe657054755	Kan jy die voël in daardie boom sien?		sentence-collector	1	0
2212736c6a03ddc5277ea324a861ebed0c890572be50ecfbbdcec4226390fb76	Watter uitwerking sal verminderde petrolkoste op besparings en beleggings oor die algemeen hê?		sentence-collector	1	0
225b4b2bd03ce2e26a269037c31fe6e44c0b2aa589bba9de5f48a5d0c4520875	Dus, wanner inligting vir langer periodes onthou moet word, is slaap noodsaaklik.		sentence-collector	1	0
2275210004e6bf1c540007db13e1e18167f966091558dd1fffac718ece640c0b	Hierdie eenhede het polisiebeamptes wat spesiaal opgelei is om met mishandelde kinders te werk.		sentence-collector	1	0
2286f0514158598361b7c40527aeac40d2ccb544aaf1d770999c27f027b0c3b9	Hulle het 'n jagnet gebruik om voëls vas te keer.		sentence-collector	1	0
22ddae5a74914ad371cafcdfda370346e32cf7d0e15a8fa76551ca6b26eaeb39	Kort opleidingskursusse oor Monitering van Uitslae sal met gereelde tussenposes aangebied word.		sentence-collector	1	0
