sentence_id	sentence	sentence_domain	source
01e4dffe1c3230d5608d130337a7ea7a7e5a5b0029d1f447f7186b160d3036ae	Versekering sal altyd 'n noodsaaklike rol speel om te verseker dat hulle volhoubaar is.		*.gov.za
01e7d7f3149ff72090d07eedf8268f497764f280fdc6f018d376c075d1825946	Opgeloste stowwe beweeg deur die liggaam na waar hulle die meeste benodig word.		*.gov.za
01e98565b2d051fc178eb9e957bd5f9bb7fadc879a8ae65952101b3caa296c67	Die resultate sal noodsaaklike inligting met betrekking tot vervaardigde produkte verskaf.		*.gov.za
01eecab7f7f606168266b653f813a1b456209befd17d54b07e271e7889871fa1	Die kostes moet by voorlegging van die dokumentasie onmiddelilik vereffen word.		*.gov.za
01efd45b7bce461461ad91a38ab01947521c78999f13d8df41b070a099196a20	Hierdie diens verskaf kospakkies aan die mees kwesbare mense om armoede te verlig.		*.gov.za
01f4f2302aaca09c4e390e3ed2761999a11a586e6018a08face3942cf54dd0cc	Hierdie maatreëls verminder die moontlikheid groter getal aansoeke te hanteer.		*.gov.za
01f577eaafa06e81a6c3a3bf993e679e3ce4f82e12f4d8e129ba9a207d9b561b	Te oordeel na die grootte van die letters, watter opskrifte is die belangrikste?		*.gov.za
01fe45714b73fb8fa2a7411ba84d5c74c16642111bc2f5cdcccccfd72da4a734	Dit is sedertdien afgebring na die laaste twee op die lys weens finansiële beperkinge.		*.gov.za
01fe4fd7696eb104d56e1efeae53020f2a16a19327b799ea49e36c12186c6d3c	Dit kan tot vyf dae neem om 'n maatskappy met aandelekapitaal te registreer.		*.gov.za
0201b142a4658acd3b87e6bba72ec49f03ddc383b4c8092b8463fa6b51bf1b95	Gebruik enige herwonne materiaal om die verskil tussen rotasie en rotasiesimmetrie te toon.		*.gov.za
020c0e5976fd5e1b525abf8d330446bc6939f0afecd78944f1dd3b8f037ad5ad	Die reduseermiddel in reaksie B is Verduidelik die antwoord in terme van oksidasiegetalle.		*.gov.za
020cc1e96a48d6d24b5f98b8cf2d72dc77e7926204d7c93b882b807f59180cb8	Veldtogte word gemik op die bevordering van maniere om dienste beter aan te wend.		*.gov.za
020f287766a55563f3493240968390931958b245b0b383bc6b51aa2ca12e31fd	Watter persentasie studente bestee minder tyd aan hulle studies as aan hulle selfone?		*.gov.za
021c2a8e48053af5e28cb0e1f3c4037d354b0463bb0274adddfc0900470fbd7a	Hierdie verklaring moet deur 'n kommissaris van ede gestempel en onderteken wees.		*.gov.za
021edd41488e2729759c99d7721422de83e2c98b52effa038550f43c00776d8c	Leerders moet aangemoedig word om te oefen om vorige eksamenvraestelle te beantwoord.		*.gov.za
021f6e79e10e6511dc0a5743f18e2a9216dc79d82bbabfd6afbc809631a2f32f	Wat beteken dat hulle net so veel indien nie meer as 'n gegradueerde verdien.		*.gov.za
022c13a2019b55c8f61dbe2a8fceeb371d9a96fc5f9e8e22f56ec9ae31e64a57	Brei die eksponensiële notasie uit en gebruik jou sakrekenaar om die antwoord te bereken.		*.gov.za
022d2fa6dac3d2038983cd39b2ceb31473365fea8be9e4ae798c76e14c45669e	Hierdie voedingstowwe word gebruik in die vervaardiging van sterk bene en tande.		*.gov.za
0230bfc34ea178e48c018c3a394a7c2e5e19623db36bf5b4b2922c623650eff0	Betroubare getuienis namens staat tydens binneverhoor dat appellant nie aangerand is nie.		*.gov.za
0238c450d728ec40a59022f3adbcab0c2537052ccd1d0983038e4c19de27579d	Vergelyk die twee ontwerpe hierbo deur hulle ooreenkomste en verskille te bespreek.		*.gov.za
023c56f20c7642e784032df4faab2bb4d2a1844bf85aafac71486cff4fd8044d	Munisipaliteit geleë is, mag op die Munisipaliteitse stortingsterreine mee weggedoen word.		*.gov.za
023ef1791b93a9bd967b6027da423e1ef4ffdbbed0ea0e872969681e4335bd61	Die vooruitgang van die ekonomie het groot uitdagings vir ons almal meegebring.		*.gov.za
02407a9343a5f965163e135faff351cf9c68e531b86e3364fcab0266abf27a44	Dit toon die luidspreker seleksie en klankhoogte wat gepas is vir die opvoerruimte.		*.gov.za
0240837b8cc0d5d8db2bd05b31d3aba55157477b623732e9f482bedfc34dc610	Verken en pas kommunikasiebeginsels en -prosesse toe om leer en kommunikasie te bevorder.		*.gov.za
024796085bee5e8c46a304632cba72a56e809608a36b1718970ddc54df70130b	Kaap as 'n belangrike komponent bepaal om ekonomiese groei en werk- skepping te ondersteun.		*.gov.za
024c2491081ac38716335399cbd16ed61722c705eeeb4b51f3cae451cfb6f31e	Die diagram hieronder toon 'n proses wat in die voortplantingstelsel van koeie voorkom.		*.gov.za
0250df3f92390782345c04c78796e28dbef5bfc32c3ac9970647e78fe89f14a6	Daar is 'n verskeidenheid maniere om groepwerk te struktureer en te organiseer.		*.gov.za
02510de02ee13100fd7348bdf9a524de09a7ad471ce7400e7c1532e3a7e20b1b	Stelseltegnologieë verwys na die fisiese en nie-fisiese komponente van 'n rekenaarstelsel.		*.gov.za
0252494a0e1a04331a1876f4cd5d43d9b23d5d5fd34378a589d193860c3875fd	Watter kenmerk het die liggame van organismes in die prekambriese era gehad?		*.gov.za
02609fb4ce6c467c312f7e0f3e3bd366c14cc961432ebb3e0c4369562c9f16d6	Verkeersdiens sal tot 'n moderne, hoë-tegnologie en kragtige mag hervorm en verbeter word.		*.gov.za
02623c8c1a36b30223a95665234bb2e0af5009a3784732748b57fdc57ca65d96	Die Regering is vas beslote om die lewensverlies tydens inisiasies te bekamp.		*.gov.za
0264aa6ace6791f72498426548415a0818c006cde62eed5f46b3483bcffd74af	Baie belanghebbendes het gevra waarom 'n dam nie op ander plekke gebou word nie.		*.gov.za
0264bb7363814befea23a0e83008d31122bb0dc7f81925ddc877e5976c37c295	Die Departement het gedurende die jaar ook deelgeneem aan die tweede Bedroggesondheidsopname.		*.gov.za
026d54ba6f6fa79d1508acea3df40886e53cb740e662fd52e656b464d5ea34d1	Die uitstalling bestaan uit 'n tweekantige paneel wat die vier Nobel pryswenners uitbeeld.		*.gov.za
026eb5d5095e6701126346303e3089f02e25c728ced7155f1368fffdb8a87404	Die vervoer van studente en skoliere met sluiting en heropening van skole en kolleges.		*.gov.za
026f6292f16678f331571f03925f00c93b88cbec8a5bc2c70172908b8494328d	Dit is egter nie vir onderwysers duidelik watter nuwe tegnologie geëksamineer sal word nie.		*.gov.za
027654dd1f3f998d10af328f65e7af18ce180a9a60bd7eb083a76c00a2c572e4	Verduidelik hoe wit Amerikaners op Martin Luther King Junior se brief sou reageer.		*.gov.za
027eeff596fb6a026c9d654ba38da790334eacb62f96b9f19d9f693868324c5c	Hierdie projekte is afgehandel en teikens sal soos beplan geïmplementeer word.		*.gov.za
0280b66373dd37a09d3f73132774625e4fd4037428a3febf11687602b9575a8b	Verander Raoul se definisie sodat dit dieselfde vierhoek as Anna se definisie beskryf.		*.gov.za
0281a5ace2c3e7f37b4e2a67a47a91e06138c40021b2a1d0996b6d0bbdc764cb	Daar is askkuraathede in die antwoord en begrip van die betrokke choreograaf se werk.		*.gov.za
028bdae1e7d82795e33f142c89d734537913894c6197b94c28591e6be6c496c4	Identifiseer die voedingsiekte waaraan die kinders in die bostaande diagram ly.		*.gov.za
02921672bc7ea0ed4ddfea44d89003c70e332dffc8da571717bd1fe7592149bf	Hierbenewens is sy ook lid van die Wes-Kaapse Demonstrasiepaneel en Onderrigpaneel.		*.gov.za
0292952de3a3470ee755ba854a847a86d6b389a0278a0070532fb92850f37a71	Besonderhede van die maatreëls is op die Nasionale Tesourie se webwerf beskikbaar.		*.gov.za
029a88501ca76daec9f5c5d97f35af94d308b7f0b2649bba28c8ba72d92fdf8f	Hierdie Handleiding is in afdelings opgedeel, om dit vir die versoeker te vergemaklik.		*.gov.za
029bdb41da766724c5df3a84514857bcab3a70b64cb81d281112028ba4cbd940	Deur verskeie konferensies het die Verenigde Nasies gepoog om hierdie kwessies te hanteer.		*.gov.za
02a44a8acf063f2d9e741c3031ccc488badacf1184f934be11301891d75b778e	Sy plaasbestuurder moet ook help om sekere rekords van die arbeiders by te hou.		*.gov.za
02ae1193469b34a260b12cc29e115197d42283014372c2a28c160dbc8a837ebd	Hierdie diens is bedoel vir 'n persoon met uitsonderlike vaardighede of kwalifikasies.		*.gov.za
02b06d047b0c3a6dbca63eb611ea6b174ce9ca2f4e9fd087183df3d5307a8c62	As gevolg daarvan, het sy begin om aan meer sportaktiwi-teite deel te neem.		*.gov.za
02b107d6e3671b88e377e35ea4643d37a81eec0aea58b28d4a15d9b7d1af07e2	Verlede jaar het ons die vyftigste bestaansjaar van die Vryheidshandves gevier.		*.gov.za
02b4a701f6484a89578ad91c95146d644189bd05b00a556738f842155bb215b9	Dat die aansoeker en beswaarmakers in kennis gestel word van die Raad se besluit.		*.gov.za
02b506af9cf2b37c0b51dbe0e7f43d7a59225eedab828151a144496792560bef	Hulle moet hul gemeenskap se behoeftes bepaal en die behoeftes na die raad verwys.		*.gov.za
02c1f9c07dd12d7dab26fdf1fec5c425b9f5c940e438f5ca6300d04838e645c5	Gedetailleerde instruksies vir die gebruiker en 'n deurstap deur die program.		*.gov.za
02c9b0c166dccf6ebef41138b902369d1ee88df617b2845625d5ec0caccc14ac	Dit behoort ook met spesifieke liggame in die wynen rolprentbedrywe saam te werk.		*.gov.za
02cac2b70c809d661ea85b84fa8713bb28501c6612d1e13f0687a31ca7849acb	Elektrisiteitsontwikkeling uit kernkrag word in die volgende hoofstuk bespreek.		*.gov.za
02cb9e3619f4c19c193a273b9402ebb86efec31eb6f1c1602f43a2f8d9c23a97	Voldoening aan die Munisipaliteit se Tegniese Apparatuur- en programmatuurstrategie en argitektuur.		*.gov.za
02ccbaa0915244b3b32f3bf131ed98fd109e08438033d5ce02d494af8ed17cb3	Hierdie byeenkoms het reeds sy merk deeglik op die Suid-Afrikaanse Landboukalender gemaak.		*.gov.za
02ccfabaf5e5c8911a6887cef4b3153bda709ff32229e4a5d22104dab829542f	Meeste van die primêre of vreemde sleutels nie geskik nie of versteksleutels gebruik.		*.gov.za
02d55635f93b8606e6da4213e75f92ecda2a3e3cab328b03b70821d35f780a2a	Hulle besef ook die belangrikheid daarvan dat hul onderneming likied moet wees.		*.gov.za
02da12462310c569675ce6a0728e3c79db506a5555f012b6095f8edf7498853c	Persepsie van bestuurrisiko's Ouertoesig Teenwoordigheid van vriende in die motor.		*.gov.za
02db345c26ec4b66d628c44aa5eded8d6b42208594a50a79406b9b91309ef24a	Hy was die leier van die Demokratiese Party, die eerste opposisieparty in Tanzanië.		*.gov.za
02e77c77a2473ec7cb7bece567339896dbd702d213abe8c0913817c545bb2d67	Soos Sandhills Primêr is daar nog skole in die Breedevallei wat voortreflike diens lewer.		*.gov.za
02ea86035add8429bc5a7a2d700f0b047975789cdd2267fe7d15cfe944f6f8ee	Die regte van alle aanspraakmakers op die betrokke grond moet ondervang word.		*.gov.za
02f5eb9d393f5092916729585f5e00ca576424e73e34906c7292d6159b7d0958	Twee gebeurtenisse is onderling uitlsluitende indien hulle nie saam kan voorkom nie.		*.gov.za
02f5faa0523263f22a2c225551cd89b9f4941be1d8f71da071902009979a6584	Die skaal moet van die digitale prysberekeningstipe wees en geskik wees vir toonbank gebruik.		*.gov.za
02f741fa516837a208c2413611172a4057936e71691e75e656befae4bfa2d2de	Die groep het Frikkie Meyer Boulevard oorgesteek in die rigting van KwaMadala.		*.gov.za
0300d1f97896de7f8ffb0d4f0fa3d720375aabe0a00c5215976f89f334498be1	Daar is minder variasie tussen dag- en nagtemperature in 'n grond met plantbedekking.		*.gov.za
0301112426c86fbf32b966a1e1af8adb06b32ca5b7ed7b80442d4a7a23ed32ad	Matty het ook ingewillig om deurlopend die finansies van die besigheid te hanteer.		*.gov.za
03029ae2abb452c4c21c0374f20ffb0a44b6f6d888abb84e82472d3528b822e5	Gewone landsburgers se stemme moet altyd steeds tydens hierdie kritieke tyd gehoor word.		*.gov.za
030881145a481638abc92010fca8cc442ade49d060b78aebcc064d5825a594d0	Verduidelik ook hoe die besluite die maatskappy en aandeelhouers sal bevoordeel.		*.gov.za
030a3c708bbcab0e352e18614d3824d2cdc870e0acfeaf69545f01fbfc82c037	Dit is uitsluitlik die verantwoordelikheid van die regering om diegene in nood te help.		*.gov.za
030c43e644ff296995a6e6fac4430078d54ab7a25a924ee1fef0feb54cdaed28	Kry meer inligting by die Departement van Justisie en Grondwetlike Ontwikkeling.		*.gov.za
030fd8001ecd048443ff11fc922009c0be97eaa736b034c1d6e9d0b784aeee33	Verbeter toegang tot die pakket van dienste vir slagoffers van seksuele aanranding.		*.gov.za
0312edc58354bf4797f9a600f68cbcfc43cd5c6d721f54ed6033ce66d8899c48	Identifiseer die persoon in jou organisasie wat die leerder se mentor gaan wees.		*.gov.za
031862acdab4ec8a01b4542f9fc546a0ec7d084122016f2d518c9200d08d963c	Dit is die tyd wat die bussie normaalweg soggens deur die betrokke kruising beweeg.		*.gov.za
031b174b1462dc5379963f6b455a97771ae311adbb04267bdeda08ced6514195	Die katalogiseerders moet ook openbare biblioteke bystaan met katalogisering.		*.gov.za
0327cd807b958e5beaba280d41462e778caeb5f9315a5eebdedc0e571042538a	Wes-Kaapse burgers op rekord te plaas sodat toekomstige geslagte hul erfenis kan vier.		*.gov.za
032df90e812a8f3ee771987dc1855b312c2784084af19b4dd0c23e595e378861	Wat is die uitwerking van die vrystelling van kweekhuisgasse op die omgewing?		*.gov.za
03331eab95e098a751cd3ed94ba2db34dc533ca7f9812e20e13fa4589068c920	Interaksies tussen materie genereer stowwe met nuwe fisiese en chemiese eienskappe.		*.gov.za
03385d9560bb90c79c4e493f161b38b2f46f03307610a0e3e9b709286567b2b9	Beide die vraag en antwoord formaat is die paragraafvorm kan korrek gemerk word.		*.gov.za
033aee92ba65aa47feea11f0dd63d071a460200aff4e16114e48aab0451acd4a	Moderering Prestasiebeoordelingtake sal tydens die eerste en tweede kwartaal gemodereer word.		*.gov.za
033b6c3aca40cd804694b07503d1ede4a7edbbc4a74846663ab7779bbd9ffea4	Ons sal skaliegas as opsie binne die raamwerk van ons goeie omgewingswette nastreef.		*.gov.za
033d5d7fdf8257677a11ec631c35b222bfba2638dc948dfcf300e12c52632e86	Multimedia-kunstenaars gebruik dikwels metaforiese beelde om verskillende idees oor te dra.		*.gov.za
0347842f852c750e3769e651ecef96ba8e3f85d3b54379012407f99105d17499	Soos in die onderstaande prente aangedui is, is dagoudkuikens baie klein en gevoelig.		*.gov.za
034ccc2a1164991fc430e6a0f59bc711aec7b48b3de10a435bd09ded7ac0bc17	Die huis op die vloerplan se vertrekke is ideaal gegroepeer in drie funksionele areas.		*.gov.za
034d61929f8ddd8ba02072774ad581c198a0a1fe5f519c31346cc5efcf6075f4	Gedurende die afgelope jaar het ons baie dorpies, townships en voorstede besoek.		*.gov.za
034e077ca15a58cbdd8df437df9a1b5936fb2f74212cb7a63152c5cfc8d8de54	Gebruik die volgende voorgestelde punte en rubriek om met die nasienwerk te help.		*.gov.za
0350548ff4cecf9317c86dbba2671014a152410c7f41bd4761d1f6c0d534f791	Jou ma sal altyd vir jou lief wees.		Own Sentence
0357721f444cb40e48053a5941a3789f2a3d95ce2be79bbb35c05c58166eb3d6	Die volgende prentjie wys jou hoe 'n wetenskaplike dink die dinosourus gelyk het.		*.gov.za
035ed4f7ca038de767269f57675e08184f8db027c050154cd238ced2897c95af	En ons verseker uitnemendheid in beplanning in die uitvoering van die regering se take.		*.gov.za
035f443ad344f5118ac8d69a11f45a47b509c3b755e27f2fd7a7f16f11257871	Omgewingskwessies en hulle potensiële invloede word in die volgende afdeling beskryf.		*.gov.za
