sentence_id	sentence	locale	reason
bf6f38dc9511f0e792f744746dcbd58807721536785e667c1d796a2b7f2f8a5a	Igandean, eguraldiak bestelako aldartea erakutsiko digu igandean.	eu	Hitz errepikatua.
bb0ef565bd1cb5223b0caef4cf3ed5fbae4eac83cd2ceb40a77b2060f206b277	Ordutik hiru diskoa kaleratu dituzte.	eu	grammar-or-spelling
bcc507b28d4cb1578fbe2680acd728981476fb168ff2cb14a5d02786b9734e82	Atxiloketa bat en egin zen goizaldeko zazpiak inguruan.	eu	grammar-or-spelling
bf436ffda7440bdd313f2d030b01c950129d57381fce5fc282fb2e601ad4ecd5	Tramitera onartzen badute kargu-uztea eskatuko duela esan du sindikatuak.	eu	grammar-or-spelling
bee38d79e5ce60d7fac5d78ae222963862816be9777d3d2fc9575c041159f100	Zer ez den egin behar?	eu	Osatu gabeko galdera.
bf8948e763eb1bca6dc0ec172d892bf2ad02ecb2ec2008e304747000a37e6177	Eztabaida parte-hartzaileekin eta lanaren egituraketa.	eu	Esaldi burutu-gabea.
58432ec09a780f56cf10d68c091e4016c11f5db7113e839494e25813ef15df5e	Emakume horrek balio haundia du	eu	grammar-or-spelling
bee96695849f98baa83bbbf14fd691e39db809d2590205b324cb816b925e55f3	Sailkapen nagusiko lehen postuetab, ez da aldaketarik izan.	eu	grammar-or-spelling
bd4deec90f7c5be75ea689e4c718aa5e19b7f9641149b660a5ad7070a1d5717b	Mendi-inguruneei estuki lotutako espeziea paseriformea da mendi-tuntuna.	eu	grammar-or-spelling
bcc507b28d4cb1578fbe2680acd728981476fb168ff2cb14a5d02786b9734e82	Atxiloketa bat en egin zen goizaldeko zazpiak inguruan.	eu	grammar-or-spelling
bf959680144cc4b030c412ba62ae196d4f05deb5805072ac9c48d6885037dfca	Bertsolariek ere badute beren hitza emaiteko antolaketa prozesuan.	eu	grammar-or-spelling
bf6b90bb0c624935408cff8ec9cabd4cc118b51d5bf6f766e754a73d7610f371	Edizio honetan parte hartzen duten hainbat zuzendarik komunikabide aurrean aurkeztu dituzte beren lana.	eu	grammar-or-spelling
be5f146e8e54c2bcde1b36ef50a08f69fb67d49d7d587ce1514a9b7850848e77	Asteazkenean epailearen aurreran deklaratu ostean, aske utzi zuten kautelaz epaiketa egin arte.	eu	grammar-or-spelling
bff0cdb02a9c9bf149d4e3220b58735c28caaf4f1c4c254aeb14ebd42a25cecf	Eskolako lana eta abade lana ez dira berdin.	eu	grammar-or-spelling
bee96695849f98baa83bbbf14fd691e39db809d2590205b324cb816b925e55f3	Sailkapen nagusiko lehen postuetab, ez da aldaketarik izan.	eu	grammar-or-spelling
4b2f8474179791498219fbd07420c94096b900deba3272d0d5a637aba58d698d	Noizbehinka esna zaudela amets egiten al duzu?	eu	grammar-or-spelling
bf34166fc70780013a3540733b3ca55c7f89f4aeb57d019c29c381063f56750b	Konfidantza eta erabikiak hartzeko askartasuna behar dute enprese.	eu	grammar-or-spelling
bf290ef547af33fdeef15651e8209e11523b69241b79801c044658af524bd143	Produktu sortzaileak teknologiak erabiliz sortzeko gai gara.	eu	grammar-or-spelling
c0227bf6de91c052963083bf905c95452aaff8ea49bd7350c406425b94856433	Behin mendeko finantza-ekarpenak egindakoan, operazioaren eta diruaren errendimenduaren berri eman zuela adierazidu.	eu	grammar-or-spelling
c01e1fc893b92d6108dd067f922ba2eb384e5c5298ca9863b121c6da767e121c	Lanerako gogoa erakusten due ntaldea da.	eu	grammar-or-spelling
bfdea36ac8f0cdc7b6e3e00c73b6b87054786ec23a38fe4a0cc22ee8210b8288	Zebait gonbidatu berezi izango dituzte emanaldian zehar.	eu	grammar-or-spelling
bcced086dbf4bd2898b5340922a911a46d245e12dce29ab13f7b4484c53efc35	Ez fidatu inorekin haseratikan, eman denbora.	eu	grammar-or-spelling
c062fd65d1f6140ffcec822e1c72e86a52dd8967e5578563f6a7a5e108564d73	Bihar, igandean ere haizetsu eta fresko etorriko da.	eu	grammar-or-spelling
bfdea36ac8f0cdc7b6e3e00c73b6b87054786ec23a38fe4a0cc22ee8210b8288	Zebait gonbidatu berezi izango dituzte emanaldian zehar.	eu	grammar-or-spelling
c05267ea092e38f1d12b115419c9cb84e9db77ac69b5ecc9fb7596587c6039f2	Zehazki, nafarreraren, mendebaleko euskararen eta gipuzkeraren arteko hizkera da.	eu	grammar-or-spelling
bfda2565ad7d7ec836e9e36483325a248471d42c179e7246feed4f1c88531b56	Hori gogoan hartuta, entseatzen gara horrekin jolastera.	eu	grammar-or-spelling
bf44a4daaaa280c6618ca55b3d09bb3dbd7072fb12ffa8aa19d43f1c93471bb3	Ibilgailuak erabat kiskalita geratu dira eta garrak inguruko beste hiru autotara zabaldu dira.	eu	grammar-or-spelling
c01340da084411e7e04aa0055cf473aeb9aa8d96dd02c43c946f72e232d0f21a	Oraingoan betirako dela adierazu du txirrindulari estatubatuarrak.	eu	grammar-or-spelling
be728848ca891a0e821986572361d1161d9627c9d46e0710cbaa8ebfedb7d573	Ikerketa-lan horietan zetroko adingabe gehiagori eta monitoreei deklarazioa hartu diete.	eu	grammar-or-spelling
c07a737c069f7e9e9007d80c338de5c2924c57d22e18eecdf8a3e0e8643cbd16	Izan ere, aurten ez horrelakorik izango, pandemia dela eta.	eu	grammar-or-spelling
bd4deec90f7c5be75ea689e4c718aa5e19b7f9641149b660a5ad7070a1d5717b	Mendi-inguruneei estuki lotutako espeziea paseriformea da mendi-tuntuna.	eu	grammar-or-spelling
bee96695849f98baa83bbbf14fd691e39db809d2590205b324cb816b925e55f3	Sailkapen nagusiko lehen postuetab, ez da aldaketarik izan.	eu	grammar-or-spelling
c1139a6ef316283c75f12ef3979a51ea6d4da805f2ed45ebe823716f65b4780e	Ez da segur berreraketa, ahalik ez baitugu hori egiteko, bereziki gaur.	eu	grammar-or-spelling
c0ccd02fec49942548a52a99ed5dd8d954296b6f404a72a94b5a824b96e628bf	Herritarrek oro har, eta batez osasungintzako profesionalek.	eu	grammar-or-spelling
bedb60c179dcf620d2cb84d8a1784a5434b3272eba88279e4e36ca12f60db233	Baina ez dira azken metrotako protagonista bakarrak izan, zale batek irudiak.	eu	grammar-or-spelling
c11c359ef3fe722eb74ebbbf23a7df5a653a1e17cb03cf162a1d050d0d1e1d9d	Tolosarrak partida azken gola egin zuen.	eu	grammar-or-spelling
bf7f6dd9e8b8379b72a3e72450ed577207d561bf0ebbc3510e063d436ececd1d	Helburua iazkoa emaitza errepikatzea dela adierazi du.	eu	grammar-or-spelling
c0b21f300913159061bc0a455391c02f7fbdaacf431bbdb50dffcbb5a8a1676f	Epaileak ordea, erabakimen hori ukatu egin zion bat batean legearen aurrean ez-gaituz.	eu	grammar-or-spelling
c1043fc9ddcd0d218b9d395ac2ea690c812a03ece8fc0359ec3f8a0f47d9e1d4	Orduan, eraman bide zuten Madalenaren irudia Santa Maria elizara.	eu	grammar-or-spelling
c65888ae2a34ba3a22dbb74e51df8ae944756e92f1d93f5004b3801a7ab5fc74	Praka jaisteari buruzko ulertu ez nizkion hitz batzuk bota zituen.	eu	grammar-or-spelling
bf83b00d411dd4349adec487df8b5a2357575d8c8d442a9a903fdb68a8ba4cb0	Gero, erregeren hainbat mandatu egin zituen, haietako batzuk oso garrantzitsuak.	eu	grammar-or-spelling
c0ff28919258341cc5ddf76fe9b1aba5db7bfac055149323febcfcf13242d123	Beherakada nabarmen hori hainbat faktoren ondorioz eman da.	eu	grammar-or-spelling
c122bb93343047fe235bfb209fa35da100ab39955d66c7cc19b2f054cb0972f2	Desfilea deialdi publikoan aukeratuko den talde batek girotuko du.	eu	grammar-or-spelling
c10a2a87fd3dccf606a2c2db562dcfd2c4370435e2fb7d8749df4af3be3ce26b	Bi eskulturak originala eta ondorengoa brontzez eginda zeuden.	eu	grammar-or-spelling
c58b6e44e10c3236892c55f5a3da11c65ebae56bf222ee42619de19ebc97e4df	Egoera fisikoa, hilekoa, adibidez, kontuan hartzen duzue adibidez?	eu	grammar-or-spelling
c13a4514dfbfc40cb4511dc969135bd457c90befb2a2d4ad9c4a63d76ddb74d6	Bihar hamabi marinel eta militar deklaratuko dute.	eu	grammar-or-spelling
c143cd190c2cff87706b11ab46d00e7787874380c9bc6cd922faa7cf09b79ae2	Etxea udan bakarrik bizi zen.	eu	grammar-or-spelling
c116d6a13d671c964641d22fc745f4fdd4942b092957110506052860ee7c6345	Denbora luze daramate loreek gure jantzietan.	eu	grammar-or-spelling
bf34166fc70780013a3540733b3ca55c7f89f4aeb57d019c29c381063f56750b	Konfidantza eta erabikiak hartzeko askartasuna behar dute enprese.	eu	grammar-or-spelling
0f613c2d0d68d68b1c8bde23211ed692c984f98b4239a84566dca62094e711d5	Ez gerorako utzi, ordea.	eu	grammar-or-spelling
c1e3afbaddd9ae96b688e5ee260046c30e680cb8635b47be69724ce8ecab64ec	Eguneko erdiko orduetan izotza mendi inguruetan egingo du.	eu	grammar-or-spelling
28a947adfe6241ca16978adf5a751a98d33e7adeb78e1afc48df92dc38da8695	Egin zure aurrerapenen jarraipena profil batekin eta lagundu ahots-datu zehatzagoak lortzen.	eu	grammar-or-spelling
c42dbced882c7f5422f86bda821cf928c91e0bdb4c145ef1eab830244af548ba	Errepidea moztuta dago eta zirkulazio beste bide batetik desbideratu dute.	eu	grammar-or-spelling
c3d6136e6d18f95cdd06929a0726365a882ebf6ce77c8e86d737231467297d4c	Hutsik gera daitezkeen lanpostuak edota denboraldi baterako beharrak betetzeko erabiliko da zerrenda hori.	eu	grammar-or-spelling
c4c84a5ea8de5aac109ec7d111bd29d944d817b5c29817b8a224c3362fdfea78	Konpainiak beste telefono zenbaki bat ere jarri dute martxan.	eu	grammar-or-spelling
c47c733e08fd6284c30a0ff0697974c9e0cc940122843d7802998877ba0b379d	Antropologoa izan zen eta horrez gain zuzenbide ere ikasi zuen.	eu	grammar-or-spelling
c4637b0610bd78fba6b12037681761f39cc3ea98f3abfb1012c7b0b3dcc09881	On eginen jaiegun hauetan prestatzeko hainbat errezeta proposatzen dizkizugu.	eu	grammar-or-spelling
c364830e11c566247ec4a1520ada5227f17312d1384596c08a5b5831d37c4ed4	Partida hasieran berdintasuna izan zen nagusi eta bi taldeek eduki zituzten gol aukera.	eu	grammar-or-spelling
c3f225f341ffe8d200c6dbceb8ecae9ca0b9e574b8d793c42b7c5bc4e05539ab	Azken hau koordinatzaile lanak egingo ditu.	eu	grammar-or-spelling
c42dbced882c7f5422f86bda821cf928c91e0bdb4c145ef1eab830244af548ba	Errepidea moztuta dago eta zirkulazio beste bide batetik desbideratu dute.	eu	grammar-or-spelling
c41b6a6c4a3610e745de8a2ef5368baad766bf5242533b8108c94906ff5c588f	Ehiztariek ordea, egiten dutea klima aldaketaren eta beren egoeraren arteko lotura?	eu	grammar-or-spelling
20b5630fb493043d0a3a12f8aaee46b1e70a605ae77f2adaf6b276af2b404c4e	Balorazioen adierazpena sostengatzen duten azkertekaren oinarri diren alderdiak aztertu dira.	eu	grammar-or-spelling
c51c3e0f18c3e57aacb0b68367eb1021c713c67ad9ffe7b77273ee15d146985e	Zazpigarren garaipen jarraian batzea izango dute helburu bilbotarrek.	eu	grammar-or-spelling
c4da92ffac6a43c44b2d8df3e25238af8c8443ee1c032af8750c300f9c906023	Aipatu emanaldietarako sarrerak eskuragarri daude jada.	eu	grammar-or-spelling
c45cb2eb9a3b8f6889f43e8cc2f4f5207f8350a900a5a5b0de000dbd2537ea94	Zenbat eta hegoalderago joan, ostarteakzabalagoak izango dira.	eu	grammar-or-spelling
c364830e11c566247ec4a1520ada5227f17312d1384596c08a5b5831d37c4ed4	Partida hasieran berdintasuna izan zen nagusi eta bi taldeek eduki zituzten gol aukera.	eu	grammar-or-spelling
c53f6070faf42b831fc14399c25a4e771848b892e6de50111d840b2f646d92dc	Nahiz eta burutu zituen krimenak inoiz ez zen espetxean izan.	eu	grammar-or-spelling
c4010b5c4202b56048bd59f8f53c6eeb7b9b1b12e4f8240fdab54a15f1bd7ec9	Bisitariek gola sartu eta lehen zatia emaitu ein da.	eu	grammar-or-spelling
c47c733e08fd6284c30a0ff0697974c9e0cc940122843d7802998877ba0b379d	Antropologoa izan zen eta horrez gain zuzenbide ere ikasi zuen.	eu	grammar-or-spelling
c4f3e300b0c0f5ca97444ac34b4aceda31b778a2987e1080499663e9f01f9f4a	Ez utzi ezkortasunaru indarra hartzen.	eu	grammar-or-spelling
c4a4e6aade0cb1df97f050ca104529a3646bd574377fd87e1158f507819c71d7	Partida honetan gutxi dute galzteko gipuzkoarrek eta asko irabazteko.	eu	grammar-or-spelling
c41b6a6c4a3610e745de8a2ef5368baad766bf5242533b8108c94906ff5c588f	Ehiztariek ordea, egiten dutea klima aldaketaren eta beren egoeraren arteko lotura?	eu	grammar-or-spelling
c4bf0c216893ff2751a7a584301a8f3ca1be2e66545bd10d8e61d1932d89d91f	Brexita gauzatzen hasteko lehen urratsa da.	eu	Luzeegi

d4f0b90badf243c9a23f7609455572f22e905f4d896b25afd191e4dd27297208	Urduri daudelako edo hainbat arrazoiengatik izan daiteke.	eu	grammar-or-spelling
0d276c1c795dd5473887c528041887b8a66d748c996c4437ef19f84525fe64bc	Zubi horrek hiru kilometroko luzera du.	eu	grammar-or-spelling
c56636c11e22b07d1166735b52435c73ebff9c894da0298ffdb3bc0e54fad295	Zientzialariek, horri esker, materiaren agregazio-egoerak frogatu ahal izan zuten.	eu	grammar-or-spelling
c48ba87802d220e7e7a59cea2621fec01927fb1b3164dd774b247df9e4fca7fc	Psikologoarentzat akademikoko argia izatea ez da garrantzizkoena.	eu	grammar-or-spelling
c45cb2eb9a3b8f6889f43e8cc2f4f5207f8350a900a5a5b0de000dbd2537ea94	Zenbat eta hegoalderago joan, ostarteakzabalagoak izango dira.	eu	grammar-or-spelling
c69c13f69b449d1dfc68a56cc90c57563f59e1866f508ab4725b588d3ee41b26	Mendebaldeko langileen soldaten eta ekialdekoenen arteko leizea izugarria da.	eu	grammar-or-spelling
c5fc3e6a3d610440cbf5c1e66f45c3e6f07986313aa6270e9757f19b6d20ea77	Poemek, manifestuek, irudikapen eta ekintza ziren batera.	eu	grammar-or-spelling
c45cb2eb9a3b8f6889f43e8cc2f4f5207f8350a900a5a5b0de000dbd2537ea94	Zenbat eta hegoalderago joan, ostarteakzabalagoak izango dira.	eu	grammar-or-spelling
d4f0b90badf243c9a23f7609455572f22e905f4d896b25afd191e4dd27297208	Urduri daudelako edo hainbat arrazoiengatik izan daiteke.	eu	grammar-or-spelling
c67a7a65740cd541a520d2418b5e972a00b2832ea3307cae14e6804792d708d5	Herrialde azelaratu berrietan ere moteldu egingo da, baina gainerako herrialdetan beste.	eu	grammar-or-spelling
c6cdf709c18ed155c66467765f5f01afa51772d9fb1b5d9453ca9778196854b6	Arropa eta osagarriak, gehien salduko dien produktuak.	eu	grammar-or-spelling
c6d2ca2fece1d7170d27ad0862a09635ba9be77626f9cf930051ed92b6774577	Zerbitzu berria probatzen ari dira oraindik erabiltzaile bakar batzuek.	eu	grammar-or-spelling
c64692ba6ad2b812e441773f680e705de210d01ecfb1effde07312ad3f0b48d1	Honek komunala abeltzain guztientzako kaltetzen du.	eu	grammar-or-spelling
c64e24b2713a197eb478a14d99f38025c90ff9a499ac8f411b84686914758cff	Hala jakinarazi du talde txuri-urinak klubaren webgunean.	eu	grammar-or-spelling
c6cdf709c18ed155c66467765f5f01afa51772d9fb1b5d9453ca9778196854b6	Arropa eta osagarriak, gehien salduko dien produktuak.	eu	grammar-or-spelling
dc77003e2cb005ba6a09daa19404cbc431d594f0b9efb4c887caf74fd5a8b431	Ingurumen hezkuntza behar berezien mundura zabaldu zuten orduan proiektuko kideek.	eu	grammar-or-spelling
c503af6dbea8ef6022af1913cc0a21e414c04d0b40c479242dad9a3f86ff8243	Donostiarrek bigarren garaipena kateatu nahi dute denboraldi hasierako egoerari buelta eman.	eu	grammar-or-spelling
c72cfda3e81520486a859febf0724a988f82f606c6d6ef3109b797aac976efb6	Misio hori gaur gauen bukatu da.	eu	grammar-or-spelling
c56636c11e22b07d1166735b52435c73ebff9c894da0298ffdb3bc0e54fad295	Zientzialariek, horri esker, materiaren agregazio-egoerak frogatu ahal izan zuten.	eu	grammar-or-spelling
c68d5a248cf616f7808aad634a3dd215e676d19eb8319639405331e2b35c8352	Gero ez badute betetzen, badakite-eta nazioarte ez dela haiekin gogoratuko.	eu	grammar-or-spelling
c7629caeae73ad4b75c8c6091016a5f5b29d9a9b6bc7ec22b6c7ee562cfe0e8d	Zeliakoek, glutena ez dute onartzen, gorputzean, hesteetan klate egiten die.	eu	grammar-or-spelling
c68d5a248cf616f7808aad634a3dd215e676d19eb8319639405331e2b35c8352	Gero ez badute betetzen, badakite-eta nazioarte ez dela haiekin gogoratuko.	eu	grammar-or-spelling
c56636c11e22b07d1166735b52435c73ebff9c894da0298ffdb3bc0e54fad295	Zientzialariek, horri esker, materiaren agregazio-egoerak frogatu ahal izan zuten.	eu	grammar-or-spelling
c67a7a65740cd541a520d2418b5e972a00b2832ea3307cae14e6804792d708d5	Herrialde azelaratu berrietan ere moteldu egingo da, baina gainerako herrialdetan beste.	eu	grammar-or-spelling
c7512d1d9b831e0a86acfd2376ed18fda4d3f0bfdbaaecff8854b8883206c7c7	Azken ordezkariaren izendapena airea gera liteke, eta zozketa bidez erabaki.	eu	grammar-or-spelling
c747732a6de847e778dafd14b000a8d3bdd61daf3ca75fffccfdfe8b7c461bdf	Zenbait formatutan jaits daiteke zuzene osoa.	eu	grammar-or-spelling
c712b0f5489f0c3a98908dcc4eb8e0081c5f5e851fe9903e3c90ed1a6a1a8fe1	Guzti hori hizkuntzen saltsan dantzan, euskaraz eta ingelesez.	eu	grammar-or-spelling
c6a3c18d5a5ea4f5240167a04b26a3881bc1cb6f70849889a778d044d7b28b70	Errusiarrek suediarrak garaitu ondoren berreskuratu zuen tronua.	eu	grammar-or-spelling
