clip	duration[ms]
common_voice_eu_39638549.mp3	6408
common_voice_eu_40105061.mp3	5112
common_voice_eu_39719170.mp3	4356
common_voice_eu_39614678.mp3	5400
common_voice_eu_39771726.mp3	3024
common_voice_eu_39961334.mp3	3420
common_voice_eu_39775274.mp3	3060
common_voice_eu_39988376.mp3	5868
common_voice_eu_40065839.mp3	4752
common_voice_eu_39734611.mp3	5868
common_voice_eu_39593388.mp3	6768
common_voice_eu_39969073.mp3	4896
common_voice_eu_39989553.mp3	6516
common_voice_eu_39738640.mp3	7704
common_voice_eu_39882004.mp3	5040
common_voice_eu_39970866.mp3	6156
common_voice_eu_39963863.mp3	4500
common_voice_eu_40129295.mp3	7596
common_voice_eu_39898182.mp3	7056
common_voice_eu_39715574.mp3	5076
common_voice_eu_39668808.mp3	3996
common_voice_eu_39929923.mp3	4896
common_voice_eu_39685891.mp3	6012
common_voice_eu_39707709.mp3	4896
common_voice_eu_39926959.mp3	5940
common_voice_eu_39638460.mp3	9144
common_voice_eu_40127846.mp3	5220
common_voice_eu_39857685.mp3	6408
common_voice_eu_39674563.mp3	5256
common_voice_eu_39731956.mp3	8496
common_voice_eu_40082925.mp3	8460
common_voice_eu_39612019.mp3	3276
common_voice_eu_39656306.mp3	9144
common_voice_eu_39772385.mp3	4320
common_voice_eu_40092457.mp3	5940
common_voice_eu_39631794.mp3	4248
common_voice_eu_39661955.mp3	4320
common_voice_eu_39662436.mp3	3600
common_voice_eu_39736236.mp3	6732
common_voice_eu_39732089.mp3	3888
common_voice_eu_39912497.mp3	7524
common_voice_eu_39898512.mp3	8748
common_voice_eu_39644034.mp3	6192
common_voice_eu_39650860.mp3	4248
common_voice_eu_40074737.mp3	3240
common_voice_eu_39929707.mp3	10296
common_voice_eu_39709111.mp3	8568
common_voice_eu_39952542.mp3	4536
common_voice_eu_40127721.mp3	4680
common_voice_eu_39747011.mp3	4824
common_voice_eu_39906018.mp3	6300
common_voice_eu_39899390.mp3	4320
common_voice_eu_39923398.mp3	6516
common_voice_eu_39938101.mp3	6912
common_voice_eu_39850014.mp3	4788
common_voice_eu_39961894.mp3	6228
common_voice_eu_39647412.mp3	5868
common_voice_eu_39972827.mp3	6480
common_voice_eu_40102614.mp3	4140
common_voice_eu_39621160.mp3	4716
common_voice_eu_39647725.mp3	5256
common_voice_eu_39607728.mp3	5328
common_voice_eu_40054882.mp3	4680
common_voice_eu_39636941.mp3	1152
common_voice_eu_39682621.mp3	7308
common_voice_eu_39678628.mp3	3096
common_voice_eu_40152217.mp3	4572
common_voice_eu_39637722.mp3	2304
common_voice_eu_39604669.mp3	5148
common_voice_eu_39671543.mp3	5796
common_voice_eu_39962789.mp3	6300
common_voice_eu_39739401.mp3	6048
common_voice_eu_40141248.mp3	5904
common_voice_eu_39637015.mp3	1800
common_voice_eu_39926594.mp3	7596
common_voice_eu_39708045.mp3	2808
common_voice_eu_39731752.mp3	5508
common_voice_eu_39643985.mp3	4644
common_voice_eu_40023653.mp3	5328
common_voice_eu_39914189.mp3	7164
common_voice_eu_39962624.mp3	6588
common_voice_eu_39972846.mp3	10008
common_voice_eu_40106910.mp3	4608
common_voice_eu_39753260.mp3	5112
common_voice_eu_40002134.mp3	5220
common_voice_eu_39606776.mp3	8100
common_voice_eu_39647695.mp3	5616
common_voice_eu_40074457.mp3	4536
common_voice_eu_39660874.mp3	3456
common_voice_eu_40058583.mp3	3600
common_voice_eu_39637830.mp3	504
common_voice_eu_39723596.mp3	5076
common_voice_eu_39604156.mp3	5400
common_voice_eu_39680647.mp3	5688
common_voice_eu_39638926.mp3	6768
common_voice_eu_39715118.mp3	5580
common_voice_eu_39928093.mp3	5760
common_voice_eu_40079919.mp3	7848
common_voice_eu_39729992.mp3	6588
common_voice_eu_40019308.mp3	6840
common_voice_eu_40032513.mp3	7056
common_voice_eu_39730437.mp3	3888
common_voice_eu_39973615.mp3	3816
common_voice_eu_39819571.mp3	7560
common_voice_eu_39638875.mp3	6480
common_voice_eu_39738234.mp3	5256
common_voice_eu_39739680.mp3	6948
common_voice_eu_39631331.mp3	6876
common_voice_eu_39605638.mp3	7776
common_voice_eu_40102793.mp3	9036
common_voice_eu_40027079.mp3	7020
common_voice_eu_39669000.mp3	2196
common_voice_eu_39962060.mp3	6840
common_voice_eu_39941821.mp3	5544
common_voice_eu_39800824.mp3	5796
common_voice_eu_39622236.mp3	7308
common_voice_eu_39662042.mp3	6228
common_voice_eu_40157263.mp3	3816
common_voice_eu_39914546.mp3	6588
common_voice_eu_39731566.mp3	4248
common_voice_eu_40009622.mp3	4968
common_voice_eu_39739664.mp3	5112
common_voice_eu_40140900.mp3	5220
common_voice_eu_39670501.mp3	5688
common_voice_eu_39677914.mp3	8856
common_voice_eu_39747673.mp3	8100
common_voice_eu_39637715.mp3	2088
common_voice_eu_39723582.mp3	5688
common_voice_eu_39637874.mp3	2016
common_voice_eu_39784860.mp3	4788
common_voice_eu_39684069.mp3	3960
common_voice_eu_39889671.mp3	5220
common_voice_eu_39738479.mp3	4032
common_voice_eu_39614126.mp3	3096
common_voice_eu_39603104.mp3	4572
common_voice_eu_39898559.mp3	4680
common_voice_eu_39650471.mp3	4536
common_voice_eu_39958934.mp3	4500
common_voice_eu_39675594.mp3	4464
common_voice_eu_39730720.mp3	3276
common_voice_eu_39683671.mp3	7128
common_voice_eu_40129861.mp3	5868
common_voice_eu_39889831.mp3	6156
common_voice_eu_39693661.mp3	4680
common_voice_eu_39604561.mp3	6120
common_voice_eu_39637903.mp3	1944
common_voice_eu_39626441.mp3	3528
common_voice_eu_39608679.mp3	5544
common_voice_eu_39899358.mp3	3636
common_voice_eu_39994363.mp3	3564
common_voice_eu_39961993.mp3	7308
common_voice_eu_39984897.mp3	7848
common_voice_eu_39834255.mp3	4356
common_voice_eu_39897856.mp3	5112
common_voice_eu_39723315.mp3	4500
common_voice_eu_39963764.mp3	7020
common_voice_eu_39616172.mp3	3420
common_voice_eu_40073438.mp3	9576
common_voice_eu_39832799.mp3	7236
common_voice_eu_39808611.mp3	4608
common_voice_eu_39723316.mp3	8028
common_voice_eu_39914315.mp3	5436
common_voice_eu_39962568.mp3	5076
common_voice_eu_39948763.mp3	5688
common_voice_eu_39911420.mp3	4536
common_voice_eu_39636955.mp3	360
common_voice_eu_39662292.mp3	8820
common_voice_eu_40070847.mp3	5148
common_voice_eu_39930429.mp3	8136
common_voice_eu_39779198.mp3	6840
common_voice_eu_39601520.mp3	3528
common_voice_eu_39723215.mp3	3456
common_voice_eu_39918175.mp3	4140
common_voice_eu_40092772.mp3	6876
common_voice_eu_39738505.mp3	5220
common_voice_eu_39710815.mp3	5508
common_voice_eu_39953550.mp3	4572
common_voice_eu_39692127.mp3	7452
common_voice_eu_39948587.mp3	4968
common_voice_eu_39728471.mp3	4608
common_voice_eu_40057616.mp3	5076
common_voice_eu_39683998.mp3	4608
common_voice_eu_39638479.mp3	3816
common_voice_eu_39628532.mp3	3780
common_voice_eu_39755133.mp3	3348
common_voice_eu_39931532.mp3	5220
common_voice_eu_39733147.mp3	3600
common_voice_eu_40092456.mp3	4500
common_voice_eu_39621370.mp3	5040
common_voice_eu_39733307.mp3	4680
common_voice_eu_39707694.mp3	6408
common_voice_eu_40145705.mp3	7524
common_voice_eu_39941898.mp3	4968
common_voice_eu_40075861.mp3	4356
common_voice_eu_39979529.mp3	4032
common_voice_eu_39732026.mp3	5220
common_voice_eu_40079698.mp3	6120
common_voice_eu_39633039.mp3	6876
common_voice_eu_39989871.mp3	3348
common_voice_eu_40046563.mp3	4536
common_voice_eu_39594113.mp3	6228
common_voice_eu_39718389.mp3	9360
common_voice_eu_40106564.mp3	5652
common_voice_eu_39962954.mp3	7380
common_voice_eu_40110935.mp3	7200
common_voice_eu_39661405.mp3	7596
common_voice_eu_39934838.mp3	6480
common_voice_eu_39756136.mp3	7668
common_voice_eu_39965794.mp3	7920
common_voice_eu_40142651.mp3	7812
common_voice_eu_40127669.mp3	6480
common_voice_eu_39723318.mp3	4788
common_voice_eu_39651484.mp3	4860
common_voice_eu_40150033.mp3	3888
common_voice_eu_39732891.mp3	4608
common_voice_eu_39733257.mp3	2880
common_voice_eu_40104576.mp3	9036
common_voice_eu_39898514.mp3	8532
common_voice_eu_40079823.mp3	6120
common_voice_eu_40087290.mp3	5400
common_voice_eu_39903871.mp3	5328
common_voice_eu_39924035.mp3	3708
common_voice_eu_39628487.mp3	7596
common_voice_eu_40177586.mp3	8856
common_voice_eu_40091085.mp3	4428
common_voice_eu_39658023.mp3	5868
common_voice_eu_40056805.mp3	4716
common_voice_eu_39948557.mp3	3852
common_voice_eu_40092138.mp3	6984
common_voice_eu_39683218.mp3	7380
common_voice_eu_39858231.mp3	4896
common_voice_eu_39597851.mp3	4536
common_voice_eu_40116276.mp3	3528
common_voice_eu_39815088.mp3	7740
common_voice_eu_39923736.mp3	6840
common_voice_eu_39619977.mp3	8100
common_voice_eu_39647348.mp3	5868
common_voice_eu_39595204.mp3	7956
common_voice_eu_40034436.mp3	6696
common_voice_eu_39707977.mp3	3996
common_voice_eu_39963876.mp3	6336
common_voice_eu_39658495.mp3	6876
common_voice_eu_39752409.mp3	6228
common_voice_eu_39914345.mp3	5220
common_voice_eu_39819259.mp3	8928
common_voice_eu_40166916.mp3	4896
common_voice_eu_39988405.mp3	4500
common_voice_eu_39703242.mp3	8460
common_voice_eu_39792625.mp3	5148
common_voice_eu_39631350.mp3	5796
common_voice_eu_39617237.mp3	5328
common_voice_eu_39865603.mp3	6624
common_voice_eu_40142795.mp3	6444
common_voice_eu_40112236.mp3	4356
common_voice_eu_40105035.mp3	5868
common_voice_eu_40152367.mp3	3996
common_voice_eu_39662750.mp3	5580
common_voice_eu_39889403.mp3	6120
common_voice_eu_39658077.mp3	3420
common_voice_eu_40183734.mp3	7920
common_voice_eu_39647629.mp3	7488
common_voice_eu_39620928.mp3	6300
common_voice_eu_39933265.mp3	7776
common_voice_eu_39939069.mp3	4680
common_voice_eu_39612018.mp3	5616
common_voice_eu_39620542.mp3	4500
common_voice_eu_39819209.mp3	4248
common_voice_eu_39730409.mp3	4788
common_voice_eu_39922436.mp3	4752
common_voice_eu_39769541.mp3	4716
common_voice_eu_40098234.mp3	6120
common_voice_eu_39746267.mp3	5436
common_voice_eu_39661678.mp3	4536
common_voice_eu_39651151.mp3	7020
common_voice_eu_39672884.mp3	7236
common_voice_eu_39698675.mp3	4968
common_voice_eu_40135785.mp3	4320
common_voice_eu_39865553.mp3	2880
common_voice_eu_39983649.mp3	7920
common_voice_eu_40054179.mp3	3168
common_voice_eu_39642670.mp3	8208
common_voice_eu_39607689.mp3	6156
common_voice_eu_39666594.mp3	5796
common_voice_eu_40070661.mp3	5364
common_voice_eu_39638457.mp3	7200
common_voice_eu_39963869.mp3	3348
common_voice_eu_39696983.mp3	5148
common_voice_eu_40116492.mp3	4716
common_voice_eu_39735371.mp3	6516
common_voice_eu_39998088.mp3	5076
common_voice_eu_39935234.mp3	4608
common_voice_eu_39732911.mp3	4788
common_voice_eu_39637041.mp3	720
common_voice_eu_39732347.mp3	4680
common_voice_eu_39903789.mp3	5940
common_voice_eu_39735370.mp3	5616
common_voice_eu_39775582.mp3	6120
common_voice_eu_39676819.mp3	3276
common_voice_eu_40084907.mp3	6408
common_voice_eu_39714991.mp3	4968
common_voice_eu_39963769.mp3	4860
common_voice_eu_39641730.mp3	5868
common_voice_eu_40010735.mp3	4068
common_voice_eu_40084980.mp3	6516
common_voice_eu_39739366.mp3	3168
common_voice_eu_40127681.mp3	5940
common_voice_eu_40084520.mp3	9396
common_voice_eu_39989867.mp3	2520
common_voice_eu_39678591.mp3	7416
common_voice_eu_39843432.mp3	5796
common_voice_eu_39889610.mp3	5760
common_voice_eu_39962799.mp3	9360
common_voice_eu_39647088.mp3	6228
common_voice_eu_39847192.mp3	5112
common_voice_eu_39639545.mp3	8172
common_voice_eu_39689791.mp3	6228
common_voice_eu_39971018.mp3	4320
common_voice_eu_39669257.mp3	8496
common_voice_eu_39912670.mp3	4788
common_voice_eu_39840273.mp3	6264
common_voice_eu_39925929.mp3	5292
common_voice_eu_39963875.mp3	4968
common_voice_eu_40093297.mp3	7020
common_voice_eu_39638425.mp3	2700
common_voice_eu_39638814.mp3	6948
common_voice_eu_40050907.mp3	5148
common_voice_eu_40142508.mp3	8676
common_voice_eu_39970809.mp3	7308
common_voice_eu_39638920.mp3	5940
common_voice_eu_39941906.mp3	5472
common_voice_eu_39750911.mp3	5940
common_voice_eu_39671051.mp3	6768
common_voice_eu_39586367.mp3	3708
common_voice_eu_40104041.mp3	6228
common_voice_eu_39939974.mp3	8064
common_voice_eu_40101367.mp3	5760
common_voice_eu_40075696.mp3	5976
common_voice_eu_39653520.mp3	5400
common_voice_eu_39896060.mp3	5868
common_voice_eu_39707603.mp3	7056
common_voice_eu_39923024.mp3	6120
common_voice_eu_39730832.mp3	6228
common_voice_eu_40151918.mp3	5688
common_voice_eu_39929478.mp3	3996
common_voice_eu_39636283.mp3	2556
common_voice_eu_39689582.mp3	5112
common_voice_eu_40082759.mp3	6300
common_voice_eu_39638015.mp3	1944
common_voice_eu_39682589.mp3	7956
common_voice_eu_39732028.mp3	7668
common_voice_eu_39718175.mp3	3996
common_voice_eu_39841887.mp3	5616
common_voice_eu_39730855.mp3	4068
common_voice_eu_39738250.mp3	4860
common_voice_eu_39962179.mp3	3960
common_voice_eu_39923089.mp3	6804
common_voice_eu_39730980.mp3	4248
common_voice_eu_39764554.mp3	2808
common_voice_eu_39809431.mp3	7056
common_voice_eu_39732316.mp3	3420
common_voice_eu_39694282.mp3	3276
common_voice_eu_39932680.mp3	7740
common_voice_eu_39610130.mp3	3312
common_voice_eu_39912008.mp3	5112
common_voice_eu_39632168.mp3	8028
common_voice_eu_40063738.mp3	8388
common_voice_eu_40104770.mp3	3960
common_voice_eu_40070586.mp3	6228
common_voice_eu_40031489.mp3	5436
common_voice_eu_39750566.mp3	3888
common_voice_eu_39717576.mp3	6912
common_voice_eu_39708075.mp3	9720
common_voice_eu_39622957.mp3	5256
common_voice_eu_39998157.mp3	3276
common_voice_eu_39605555.mp3	4068
common_voice_eu_39696427.mp3	4500
common_voice_eu_39661145.mp3	3456
common_voice_eu_39732202.mp3	7308
common_voice_eu_39962596.mp3	3456
common_voice_eu_39846807.mp3	6336
common_voice_eu_39616713.mp3	8676
common_voice_eu_39858097.mp3	5688
common_voice_eu_39772216.mp3	3528
common_voice_eu_39658104.mp3	3636
common_voice_eu_39669240.mp3	7308
common_voice_eu_40105237.mp3	5760
common_voice_eu_39929906.mp3	5076
common_voice_eu_39733258.mp3	3780
common_voice_eu_39739402.mp3	7128
common_voice_eu_40074462.mp3	5436
common_voice_eu_39617508.mp3	8748
common_voice_eu_39604620.mp3	6840
common_voice_eu_40069332.mp3	7416
common_voice_eu_39918331.mp3	5616
common_voice_eu_39958039.mp3	5076
common_voice_eu_39929745.mp3	7776
common_voice_eu_39677260.mp3	2880
common_voice_eu_39595375.mp3	5328
common_voice_eu_39912389.mp3	6624
common_voice_eu_40127668.mp3	4356
common_voice_eu_40060083.mp3	3492
common_voice_eu_39620230.mp3	5976
common_voice_eu_39604908.mp3	8316
common_voice_eu_39763340.mp3	4608
common_voice_eu_39932925.mp3	6156
common_voice_eu_39678580.mp3	5076
common_voice_eu_39857728.mp3	4140
common_voice_eu_39658197.mp3	98352
common_voice_eu_40085582.mp3	9216
common_voice_eu_39723491.mp3	7128
common_voice_eu_39612263.mp3	5256
common_voice_eu_39676921.mp3	4680
common_voice_eu_39666361.mp3	4788
common_voice_eu_39931467.mp3	3636
common_voice_eu_39962955.mp3	6588
common_voice_eu_39757611.mp3	5868
common_voice_eu_39672149.mp3	5040
common_voice_eu_39959062.mp3	2340
common_voice_eu_39936468.mp3	9396
common_voice_eu_39920835.mp3	3852
common_voice_eu_40065583.mp3	5112
common_voice_eu_39605681.mp3	3780
common_voice_eu_39631439.mp3	4680
common_voice_eu_39677775.mp3	4680
common_voice_eu_39732816.mp3	3420
common_voice_eu_39897782.mp3	3852
common_voice_eu_39696948.mp3	5688
common_voice_eu_39984890.mp3	5076
common_voice_eu_39955677.mp3	4068
common_voice_eu_39764072.mp3	4608
common_voice_eu_39621357.mp3	6408
common_voice_eu_39732153.mp3	3708
common_voice_eu_39635208.mp3	8208
common_voice_eu_39724512.mp3	5580
common_voice_eu_39731721.mp3	4500
common_voice_eu_39932228.mp3	6660
common_voice_eu_39712163.mp3	3888
common_voice_eu_39636593.mp3	1440
common_voice_eu_40157192.mp3	6696
common_voice_eu_40135814.mp3	3996
common_voice_eu_39862369.mp3	4500
common_voice_eu_39678924.mp3	4428
common_voice_eu_39769994.mp3	3888
common_voice_eu_39750899.mp3	5688
common_voice_eu_39621156.mp3	6840
common_voice_eu_39984338.mp3	4968
common_voice_eu_39903799.mp3	5400
common_voice_eu_40085112.mp3	9216
common_voice_eu_39632973.mp3	7380
common_voice_eu_39787111.mp3	4680
common_voice_eu_39987527.mp3	5256
common_voice_eu_39615029.mp3	6120
common_voice_eu_40084394.mp3	6156
common_voice_eu_39923213.mp3	4500
common_voice_eu_39638636.mp3	4716
common_voice_eu_40098283.mp3	5508
common_voice_eu_39681334.mp3	7776
common_voice_eu_39889393.mp3	5508
common_voice_eu_39691622.mp3	4860
common_voice_eu_39708287.mp3	3600
common_voice_eu_40080699.mp3	7848
common_voice_eu_39889540.mp3	4860
common_voice_eu_39594116.mp3	4104
common_voice_eu_39731884.mp3	4140
common_voice_eu_39681249.mp3	3600
common_voice_eu_40116476.mp3	5940
common_voice_eu_39772297.mp3	6516
common_voice_eu_39928104.mp3	6912
common_voice_eu_40169537.mp3	4356
common_voice_eu_39869829.mp3	6156
common_voice_eu_40142641.mp3	6516
common_voice_eu_39914321.mp3	3888
common_voice_eu_40075697.mp3	5976
common_voice_eu_40072783.mp3	5904
common_voice_eu_39730285.mp3	7416
common_voice_eu_39815887.mp3	6336
common_voice_eu_39627928.mp3	4356
common_voice_eu_39934961.mp3	9180
common_voice_eu_39923188.mp3	5724
common_voice_eu_39679712.mp3	5400
common_voice_eu_39923051.mp3	5976
common_voice_eu_39770049.mp3	4896
common_voice_eu_39912015.mp3	7020
common_voice_eu_39955516.mp3	5472
common_voice_eu_39657790.mp3	7056
common_voice_eu_39932137.mp3	5184
common_voice_eu_39784859.mp3	5328
common_voice_eu_40169147.mp3	4500
common_voice_eu_39923004.mp3	4500
common_voice_eu_39677361.mp3	8604
common_voice_eu_39972788.mp3	5688
common_voice_eu_39798149.mp3	5724
common_voice_eu_39595000.mp3	4680
common_voice_eu_39613317.mp3	6516
common_voice_eu_40068988.mp3	5760
common_voice_eu_39696377.mp3	7920
common_voice_eu_40092689.mp3	5760
common_voice_eu_39673410.mp3	6336
common_voice_eu_39619813.mp3	3780
common_voice_eu_40093190.mp3	7128
common_voice_eu_39907115.mp3	5688
common_voice_eu_39671497.mp3	5076
common_voice_eu_39689768.mp3	3672
common_voice_eu_39723480.mp3	5040
common_voice_eu_40060054.mp3	5508
common_voice_eu_39669043.mp3	6984
common_voice_eu_39988388.mp3	4896
common_voice_eu_39759831.mp3	6228
common_voice_eu_39931559.mp3	4572
common_voice_eu_40102738.mp3	4716
common_voice_eu_40013750.mp3	5580
common_voice_eu_39809432.mp3	5760
common_voice_eu_40128587.mp3	4968
common_voice_eu_39688995.mp3	5256
common_voice_eu_39958622.mp3	5688
common_voice_eu_39899819.mp3	5904
common_voice_eu_39772298.mp3	5076
common_voice_eu_39658431.mp3	5760
common_voice_eu_39606005.mp3	5868
common_voice_eu_39721497.mp3	7164
common_voice_eu_39975192.mp3	4968
common_voice_eu_39669318.mp3	3816
common_voice_eu_40113327.mp3	5472
common_voice_eu_39847271.mp3	6120
common_voice_eu_39712132.mp3	3528
common_voice_eu_39912073.mp3	4500
common_voice_eu_39994396.mp3	6120
common_voice_eu_39637727.mp3	2088
common_voice_eu_39792582.mp3	3996
common_voice_eu_39965133.mp3	6444
common_voice_eu_39984733.mp3	6516
common_voice_eu_39663172.mp3	6912
common_voice_eu_39772208.mp3	4428
common_voice_eu_39903905.mp3	6156
common_voice_eu_39931548.mp3	6660
common_voice_eu_39787156.mp3	3996
common_voice_eu_39869849.mp3	6120
common_voice_eu_39638569.mp3	6696
common_voice_eu_39962659.mp3	6696
common_voice_eu_40140153.mp3	3816
common_voice_eu_40093895.mp3	7668
common_voice_eu_39961605.mp3	4356
common_voice_eu_40070843.mp3	5760
common_voice_eu_39961659.mp3	5436
common_voice_eu_39741549.mp3	8568
common_voice_eu_40108084.mp3	3852
common_voice_eu_40104819.mp3	4680
common_voice_eu_39696693.mp3	5400
common_voice_eu_39965584.mp3	6660
common_voice_eu_39650515.mp3	6516
common_voice_eu_40075676.mp3	4536
common_voice_eu_39911217.mp3	6372
common_voice_eu_39811301.mp3	6588
common_voice_eu_40113339.mp3	7812
common_voice_eu_39958577.mp3	7596
common_voice_eu_39649542.mp3	4896
common_voice_eu_40061655.mp3	3708
common_voice_eu_39596640.mp3	5868
common_voice_eu_39775973.mp3	4572
common_voice_eu_39941597.mp3	4716
common_voice_eu_39681086.mp3	7308
common_voice_eu_39963887.mp3	7200
common_voice_eu_39723520.mp3	6696
common_voice_eu_39772211.mp3	6480
common_voice_eu_39683182.mp3	6336
common_voice_eu_39662871.mp3	6156
common_voice_eu_40140883.mp3	4968
common_voice_eu_39729922.mp3	7596
common_voice_eu_39911558.mp3	6840
common_voice_eu_39738413.mp3	5076
common_voice_eu_40094365.mp3	2988
common_voice_eu_40110436.mp3	7848
common_voice_eu_39654958.mp3	2232
common_voice_eu_39928291.mp3	4140
common_voice_eu_39723053.mp3	9756
common_voice_eu_39621649.mp3	5688
common_voice_eu_39898426.mp3	7992
common_voice_eu_40007386.mp3	5616
common_voice_eu_40070593.mp3	4968
common_voice_eu_39632569.mp3	5796
common_voice_eu_39979641.mp3	6588
common_voice_eu_39616714.mp3	6228
common_voice_eu_39644214.mp3	7488
common_voice_eu_39935399.mp3	4392
common_voice_eu_39914329.mp3	7308
common_voice_eu_39898433.mp3	6660
common_voice_eu_39808522.mp3	5436
common_voice_eu_39619252.mp3	6660
common_voice_eu_39747824.mp3	8496
common_voice_eu_39695679.mp3	3528
common_voice_eu_40174918.mp3	4860
common_voice_eu_39790108.mp3	4968
common_voice_eu_39650031.mp3	6624
common_voice_eu_39719336.mp3	3996
common_voice_eu_40093103.mp3	6120
common_voice_eu_39733080.mp3	4536
common_voice_eu_39649498.mp3	5796
common_voice_eu_40135829.mp3	6300
common_voice_eu_39983504.mp3	3600
common_voice_eu_39862386.mp3	5040
common_voice_eu_39681735.mp3	4608
common_voice_eu_40150317.mp3	9216
common_voice_eu_39651485.mp3	3528
common_voice_eu_39975302.mp3	7272
common_voice_eu_40059254.mp3	5256
common_voice_eu_39697273.mp3	5616
common_voice_eu_39929612.mp3	5292
common_voice_eu_39657742.mp3	7308
common_voice_eu_39657736.mp3	6876
common_voice_eu_39723626.mp3	9108
common_voice_eu_39747042.mp3	5976
common_voice_eu_39994425.mp3	7236
common_voice_eu_39594786.mp3	5148
common_voice_eu_39775706.mp3	2988
common_voice_eu_39963260.mp3	7236
common_voice_eu_39689553.mp3	8208
common_voice_eu_40175000.mp3	3636
common_voice_eu_39657773.mp3	6840
common_voice_eu_39961233.mp3	5400
common_voice_eu_39784858.mp3	3132
common_voice_eu_39643207.mp3	8748
common_voice_eu_39812298.mp3	3132
common_voice_eu_39901688.mp3	5400
common_voice_eu_39982291.mp3	9000
common_voice_eu_39873687.mp3	6480
common_voice_eu_39729898.mp3	3096
common_voice_eu_39786994.mp3	5400
common_voice_eu_39633021.mp3	6120
